year,indicator,name,category,group,value
2018,suitable_employment,valley,Income,$30K-$75K,0.4943820224719101
2018,suitable_employment,valley,Race/Ethnicity,White,0.5494505494505494
2018,suitable_employment,valley,Race/Ethnicity,Not white,0.4545454545454546
2018,suitable_employment,valley,With children,No children,0.5111111111111111
2018,suitable_employment,valley,With children,Children in household,0.5444444444444444
2018,suitable_employment,wallingford,Total,Total,0.6705882352941176
2018,suitable_employment,wallingford,Gender,Male,0.7407407407407407
2018,suitable_employment,wallingford,Gender,Female,0.6136363636363636
2018,suitable_employment,wallingford,Age,Under age 55,0.6477272727272728
2018,suitable_employment,wallingford,Age,Age 55 or older,0.6962025316455697
2018,suitable_employment,wallingford,Education,Some college or less,0.6172839506172839
2018,suitable_employment,wallingford,Education,Bachelor's or higher,0.6966292134831461
2018,suitable_employment,wallingford,Income,<$75K,0.5647058823529412
2018,suitable_employment,wallingford,Income,$75K+,0.761904761904762
2018,suitable_employment,waterbury,Total,Total,0.2777777777777778
2018,suitable_employment,waterbury,Gender,Male,0.3186813186813187
2018,suitable_employment,waterbury,Gender,Female,0.2359550561797753
2018,suitable_employment,waterbury,Age,Ages 18-34,0.3085106382978724
2018,suitable_employment,waterbury,Age,Ages 35-49,0.23958333333333334
2018,suitable_employment,waterbury,Age,Ages 50-64,0.23913043478260868
2018,suitable_employment,waterbury,Age,Ages 65+,0.30379746835443033
2018,suitable_employment,waterbury,Education,Bachelor's or higher,0.2717391304347826
2018,suitable_employment,waterbury,Education,High school or less,0.31818181818181823
2018,suitable_employment,waterbury,Education,Some college or Associate's,0.22580645161290322
2018,suitable_employment,waterbury,Income,$75K+,0.3695652173913044
2018,suitable_employment,waterbury,Income,<$30K,0.26373626373626374
2018,suitable_employment,waterbury,Income,$30K-$75K,0.2021276595744681
2018,suitable_employment,waterbury,Race/Ethnicity,White,0.26666666666666666
2018,suitable_employment,waterbury,Race/Ethnicity,Black,0.20689655172413793
2018,suitable_employment,waterbury,Race/Ethnicity,Latino,0.39784946236559143
2018,suitable_employment,waterbury,With children,No children,0.25842696629213485
2018,suitable_employment,waterbury,With children,Children in household,0.3085106382978724
2018,suitable_employment,west_hartford,Total,Total,0.7
2018,suitable_employment,west_hartford,Gender,Male,0.6966292134831461
2018,suitable_employment,west_hartford,Gender,Female,0.7032967032967032
2018,suitable_employment,west_hartford,Age,Under age 55,0.6770833333333334
2018,suitable_employment,west_hartford,Age,Age 55 or older,0.7195121951219512
2018,suitable_employment,west_hartford,Education,Some college or less,0.6282051282051282
2018,suitable_employment,west_hartford,Education,Bachelor's or higher,0.71875
2018,suitable_employment,west_hartford,Income,<$75K,0.5443037974683544
2018,suitable_employment,west_hartford,Income,$75K+,0.75
2018,suitable_employment,west_hartford,With children,No children,0.627906976744186
2018,suitable_employment,west_hartford,With children,Children in household,0.8125000000000001
2018,suitable_employment,west_haven,Total,Total,0.29069767441860467
2018,suitable_employment,west_haven,Gender,Male,0.30952380952380953
2018,suitable_employment,west_haven,Gender,Female,0.25
2018,suitable_employment,west_haven,Age,Under age 55,0.26136363636363635
2018,suitable_employment,west_haven,Age,Age 55 or older,0.34146341463414637
2018,suitable_employment,west_haven,Education,Bachelor's or higher,0.22222222222222224
2018,suitable_employment,west_haven,Education,High school or less,0.29545454545454547
2018,suitable_employment,west_haven,Education,Some college or Associate's,0.3048780487804878
2018,suitable_employment,west_haven,Income,<$75K,0.21428571428571433
2018,suitable_employment,west_haven,Income,$75K+,0.3516483516483516
2018,suitable_employment,west_haven,Race/Ethnicity,White,0.29411764705882354
2018,suitable_employment,west_haven,Race/Ethnicity,Not white,0.2727272727272727
2018,suitable_employment,west_haven,With children,No children,0.32142857142857145
2018,suitable_employment,west_haven,With children,Children in household,0.2
2018,suitable_employment,windham,Total,Total,0.313953488372093
2018,suitable_employment,windham_county,Total,Total,0.375
2018,suitable_employment,windham_county,Gender,Male,0.4111111111111111
2018,suitable_employment,windham_county,Gender,Female,0.3333333333333333
2018,suitable_employment,windham_county,Age,Under age 55,0.39772727272727276
2018,suitable_employment,windham_county,Age,Age 55 or older,0.34090909090909094
2018,suitable_employment,windham_county,Education,Bachelor's or higher,0.34831460674157305
2018,suitable_employment,windham_county,Education,High school or less,0.4431818181818182
2018,suitable_employment,windham_county,Education,Some college or Associate's,0.35632183908045983
2018,suitable_employment,windham_county,Income,$75K+,0.4725274725274725
2018,suitable_employment,windham_county,Income,<$30K,0.3125
2018,suitable_employment,windham_county,Income,$30K-$75K,0.3297872340425532
2018,suitable_employment,windham_county,With children,No children,0.35294117647058826
2018,suitable_employment,windham_county,With children,Children in household,0.4086021505376344
2018,youth_job_advancement,5ct,Wealthy,Wealthy,0.8061224489795918
2018,youth_job_advancement,5ct,Suburban,Suburban,0.7083333333333333
2018,youth_job_advancement,5ct,Rural,Rural,0.5408163265306123
2018,youth_job_advancement,5ct,Urban Periphery,Urban Periphery,0.5789473684210527
2018,youth_job_advancement,5ct,Urban Core,Urban Core,0.39583333333333337
2018,youth_job_advancement,ansonia,Total,Total,0.5625000000000001
2018,youth_job_advancement,bridgeport,Total,Total,0.4020618556701031
2018,youth_job_advancement,bridgeport,Gender,Male,0.4081632653061224
2018,youth_job_advancement,bridgeport,Gender,Female,0.4
2018,youth_job_advancement,bridgeport,Age,Ages 18-34,0.38383838383838387
2018,youth_job_advancement,bridgeport,Age,Ages 35-49,0.45360824742268047
2018,youth_job_advancement,bridgeport,Age,Ages 50-64,0.3814432989690722
2018,youth_job_advancement,bridgeport,Age,Ages 65+,0.3932584269662921
2018,youth_job_advancement,bridgeport,Education,Bachelor's or higher,0.3877551020408163
2018,youth_job_advancement,bridgeport,Education,High school or less,0.47916666666666663
2018,youth_job_advancement,bridgeport,Education,Some college or Associate's,0.33333333333333337
2018,youth_job_advancement,bridgeport,Income,$75K+,0.38383838383838387
2018,youth_job_advancement,bridgeport,Income,<$30K,0.3645833333333333
2018,youth_job_advancement,bridgeport,Income,$30K-$75K,0.4489795918367347
2018,youth_job_advancement,bridgeport,Race/Ethnicity,White,0.3894736842105263
2018,youth_job_advancement,bridgeport,Race/Ethnicity,Black,0.41666666666666663
2018,youth_job_advancement,bridgeport,Race/Ethnicity,Latino,0.4693877551020408
2018,youth_job_advancement,bridgeport,With children,No children,0.39583333333333337
2018,youth_job_advancement,bridgeport,With children,Children in household,0.4020618556701031
2018,youth_job_advancement,bristol,Total,Total,0.4742268041237114
2018,youth_job_advancement,cchd_central_ct_health_district,Total,Total,0.6770833333333333
2018,youth_job_advancement,cchd_central_ct_health_district,Gender,Male,0.7157894736842106
2018,youth_job_advancement,cchd_central_ct_health_district,Gender,Female,0.653061224489796
2018,youth_job_advancement,cchd_central_ct_health_district,Age,Under age 55,0.68
2018,youth_job_advancement,cchd_central_ct_health_district,Age,Age 55 or older,0.6847826086956521
2018,youth_job_advancement,cchd_central_ct_health_district,Education,Some college or less,0.7052631578947368
2018,youth_job_advancement,cchd_central_ct_health_district,Education,Bachelor's or higher,0.653061224489796
2018,youth_job_advancement,cchd_central_ct_health_district,Income,<$75K,0.7204301075268817
2018,youth_job_advancement,cchd_central_ct_health_district,Income,$75K+,0.6464646464646465
2018,youth_job_advancement,chesprocott,Total,Total,0.6979166666666667
2018,youth_job_advancement,connecticut,Total,Total,0.59375
2018,youth_job_advancement,connecticut,Gender,Male,0.6041666666666666
2018,youth_job_advancement,connecticut,Gender,Female,0.5729166666666667
2018,youth_job_advancement,connecticut,Age,Ages 18-34,0.5816326530612245
2018,youth_job_advancement,connecticut,Age,Ages 35-49,0.6122448979591837
2018,youth_job_advancement,connecticut,Age,Ages 50-64,0.5876288659793814
2018,youth_job_advancement,connecticut,Age,Ages 65+,0.5955056179775281
2018,youth_job_advancement,connecticut,Education,Bachelor's or higher,0.6597938144329897
2018,youth_job_advancement,connecticut,Education,High school or less,0.5052631578947369
2018,youth_job_advancement,connecticut,Education,Some college or Associate's,0.5416666666666667
2018,youth_job_advancement,connecticut,Income,<$15K,0.4315789473684211
2018,youth_job_advancement,connecticut,Income,$15K-$30K,0.4736842105263158
2018,youth_job_advancement,connecticut,Income,$30K-$50K,0.568421052631579
2018,youth_job_advancement,connecticut,Income,$50K-$75K,0.5463917525773196
2018,youth_job_advancement,connecticut,Income,$75K-$100K,0.6020408163265306
2018,youth_job_advancement,connecticut,Income,$100K-$200K,0.6836734693877551
2018,youth_job_advancement,connecticut,Income,$200K+,0.7755102040816326
2018,youth_job_advancement,connecticut,Race/Ethnicity,White,0.6041666666666666
2018,youth_job_advancement,connecticut,Race/Ethnicity,Black,0.5154639175257733
2018,youth_job_advancement,connecticut,Race/Ethnicity,Latino,0.5876288659793814
2018,youth_job_advancement,connecticut,With children,No children,0.568421052631579
2018,youth_job_advancement,connecticut,With children,Children in household,0.6326530612244898
2018,youth_job_advancement,danbury,Total,Total,0.6421052631578947
2018,youth_job_advancement,danbury,Gender,Male,0.6631578947368422
2018,youth_job_advancement,danbury,Gender,Female,0.6276595744680851
2018,youth_job_advancement,danbury,With children,No children,0.6595744680851064
2018,youth_job_advancement,danbury,With children,Children in household,0.6210526315789474
2018,youth_job_advancement,darien,Total,Total,0.8383838383838385
2018,youth_job_advancement,derby,Total,Total,0.4736842105263158
2018,youth_job_advancement,east_haven,Total,Total,0.41666666666666663
2018,youth_job_advancement,ehhd,Total,Total,0.6041666666666667
2018,youth_job_advancement,ehhd,Education,Some college or less,0.5425531914893618
2018,youth_job_advancement,ehhd,Education,Bachelor's or higher,0.6804123711340206
2018,youth_job_advancement,fairfield,Total,Total,0.8367346938775511
2018,youth_job_advancement,fairfield_county,Total,Total,0.6597938144329897
2018,youth_job_advancement,fairfield_county,Gender,Male,0.6391752577319588
2018,youth_job_advancement,fairfield_county,Gender,Female,0.6597938144329897
2018,youth_job_advancement,fairfield_county,Age,Ages 18-34,0.6363636363636364
2018,youth_job_advancement,fairfield_county,Age,Ages 35-49,0.6666666666666667
2018,youth_job_advancement,fairfield_county,Age,Ages 50-64,0.663265306122449
2018,youth_job_advancement,fairfield_county,Age,Ages 65+,0.6666666666666666
2018,youth_job_advancement,fairfield_county,Education,Bachelor's or higher,0.7142857142857143
2018,youth_job_advancement,fairfield_county,Education,High school or less,0.5578947368421053
2018,youth_job_advancement,fairfield_county,Education,Some college or Associate's,0.577319587628866
2018,youth_job_advancement,fairfield_county,Income,<$15K,0.4536082474226804
2018,youth_job_advancement,fairfield_county,Income,$15K-$30K,0.4583333333333334
2018,youth_job_advancement,fairfield_county,Income,$30K-$50K,0.648936170212766
2018,youth_job_advancement,fairfield_county,Income,$50K-$75K,0.5757575757575758
2018,youth_job_advancement,fairfield_county,Income,$75K-$100K,0.686868686868687
2018,youth_job_advancement,fairfield_county,Income,$100K-$200K,0.7070707070707071
2018,youth_job_advancement,fairfield_county,Income,$200K+,0.7959183673469388
2018,youth_job_advancement,fairfield_county,Race/Ethnicity,White,0.6907216494845361
2018,youth_job_advancement,fairfield_county,Race/Ethnicity,Black,0.5816326530612246
2018,youth_job_advancement,fairfield_county,Race/Ethnicity,Latino,0.6
2018,youth_job_advancement,fairfield_county,With children,No children,0.625
2018,youth_job_advancement,fairfield_county,With children,Children in household,0.6969696969696969
2018,youth_job_advancement,fcht,Total,Total,0.6288659793814433
2018,youth_job_advancement,greater_bridgeport,Total,Total,0.5670103092783506
2018,youth_job_advancement,greater_bridgeport,Gender,Male,0.5612244897959184
2018,youth_job_advancement,greater_bridgeport,Gender,Female,0.5729166666666667
2018,youth_job_advancement,greater_bridgeport,Age,Ages 18-34,0.5555555555555556
2018,youth_job_advancement,greater_bridgeport,Age,Ages 35-49,0.6122448979591837
2018,youth_job_advancement,greater_bridgeport,Age,Ages 50-64,0.5463917525773196
2018,youth_job_advancement,greater_bridgeport,Age,Ages 65+,0.5652173913043478
2018,youth_job_advancement,greater_bridgeport,Education,Bachelor's or higher,0.6428571428571429
2018,youth_job_advancement,greater_bridgeport,Education,High school or less,0.5157894736842106
2018,youth_job_advancement,greater_bridgeport,Education,Some college or Associate's,0.4842105263157895
2018,youth_job_advancement,greater_bridgeport,Income,<$15K,0.4948453608247423
2018,youth_job_advancement,greater_bridgeport,Income,$15K-$30K,0.4042553191489362
2018,youth_job_advancement,greater_bridgeport,Income,$30K-$50K,0.6021505376344086
2018,youth_job_advancement,greater_bridgeport,Income,$50K-$75K,0.53
2018,youth_job_advancement,greater_bridgeport,Income,$75K-$100K,0.5555555555555556
2018,youth_job_advancement,greater_bridgeport,Income,$100K-$200K,0.6464646464646465
2018,youth_job_advancement,greater_bridgeport,Income,$200K+,0.8469387755102041
2018,youth_job_advancement,greater_bridgeport,Race/Ethnicity,White,0.6354166666666666
2018,youth_job_advancement,greater_bridgeport,Race/Ethnicity,Black,0.4536082474226804
2018,youth_job_advancement,greater_bridgeport,Race/Ethnicity,Latino,0.5263157894736842
2018,youth_job_advancement,greater_bridgeport,With children,No children,0.5625000000000001
2018,youth_job_advancement,greater_bridgeport,With children,Children in household,0.5816326530612246
2018,youth_job_advancement,greater_danbury,Total,Total,0.6666666666666667
2018,youth_job_advancement,greater_danbury,Gender,Male,0.6250000000000001
2018,youth_job_advancement,greater_danbury,Gender,Female,0.7052631578947368
2018,youth_job_advancement,greater_danbury,Age,Ages 18-34,0.6494845360824743
2018,youth_job_advancement,greater_danbury,Age,Ages 35-49,0.75
2018,youth_job_advancement,greater_danbury,Age,Ages 50-64,0.6565656565656566
2018,youth_job_advancement,greater_danbury,Age,Ages 65+,0.6206896551724138
2018,youth_job_advancement,greater_danbury,Education,Bachelor's or higher,0.7010309278350516
2018,youth_job_advancement,greater_danbury,Education,High school or less,0.5894736842105264
2018,youth_job_advancement,greater_danbury,Education,Some college or Associate's,0.6382978723404256
2018,youth_job_advancement,greater_danbury,Income,<$30K,0.5851063829787235
2018,youth_job_advancement,greater_danbury,Income,$30K-$50K,0.5604395604395604
2018,youth_job_advancement,greater_danbury,Income,$50K-$75K,0.6597938144329897
2018,youth_job_advancement,greater_danbury,Income,$75K-$100K,0.7346938775510206
2018,youth_job_advancement,greater_danbury,Income,$100K-$200K,0.6597938144329897
2018,youth_job_advancement,greater_danbury,Income,$200K+,0.73
2018,youth_job_advancement,greater_danbury,Race/Ethnicity,White,0.65625
2018,youth_job_advancement,greater_danbury,Race/Ethnicity,Not white,0.6875000000000001
2018,youth_job_advancement,greater_danbury,With children,No children,0.6170212765957447
2018,youth_job_advancement,greater_danbury,With children,Children in household,0.7575757575757576
2018,youth_job_advancement,greater_greenwich,Total,Total,0.7052631578947368
2018,youth_job_advancement,greater_greenwich,Gender,Male,0.6702127659574468
2018,youth_job_advancement,greater_greenwich,Gender,Female,0.7291666666666666
2018,youth_job_advancement,greater_greenwich,Age,Ages 18-34,0.7628865979381444
2018,youth_job_advancement,greater_greenwich,Age,Ages 35-49,0.6224489795918368
2018,youth_job_advancement,greater_greenwich,Age,Ages 50-64,0.7422680412371134
2018,youth_job_advancement,greater_greenwich,Age,Ages 65+,0.6590909090909091
2018,youth_job_advancement,greater_greenwich,Education,Bachelor's or higher,0.7157894736842105
2018,youth_job_advancement,greater_greenwich,Education,High school or less,0.6631578947368422
2018,youth_job_advancement,greater_greenwich,Education,Some college or Associate's,0.6875000000000001
2018,youth_job_advancement,greater_greenwich,Income,$75K+,0.7422680412371134
2018,youth_job_advancement,greater_greenwich,Income,<$30K,0.5463917525773196
2018,youth_job_advancement,greater_greenwich,Income,$30K-$75K,0.6391752577319588
2018,youth_job_advancement,greater_greenwich,Race/Ethnicity,White,0.7263157894736841
2018,youth_job_advancement,greater_greenwich,Race/Ethnicity,Black,0.61
2018,youth_job_advancement,greater_greenwich,Race/Ethnicity,Latino,0.7204301075268817
2018,youth_job_advancement,greater_greenwich,With children,No children,0.6559139784946237
2018,youth_job_advancement,greater_greenwich,With children,Children in household,0.78
2018,youth_job_advancement,greater_hartford,Total,Total,0.6041666666666666
2018,youth_job_advancement,greater_hartford,Gender,Male,0.6354166666666666
2018,youth_job_advancement,greater_hartford,Gender,Female,0.5833333333333334
2018,youth_job_advancement,greater_hartford,Age,Ages 18-34,0.5773195876288659
2018,youth_job_advancement,greater_hartford,Age,Ages 35-49,0.6262626262626263
2018,youth_job_advancement,greater_hartford,Age,Ages 50-64,0.5918367346938777
2018,youth_job_advancement,greater_hartford,Age,Ages 65+,0.6666666666666666
2018,youth_job_advancement,greater_hartford,Education,Bachelor's or higher,0.6836734693877552
2018,youth_job_advancement,greater_hartford,Education,High school or less,0.48421052631578954
2018,youth_job_advancement,greater_hartford,Education,Some college or Associate's,0.5789473684210527
2018,youth_job_advancement,greater_hartford,Income,<$15K,0.41935483870967744
2018,youth_job_advancement,greater_hartford,Income,$15K-$30K,0.5360824742268041
2018,youth_job_advancement,greater_hartford,Income,$30K-$50K,0.5319148936170213
2018,youth_job_advancement,greater_hartford,Income,$50K-$75K,0.5670103092783506
2018,youth_job_advancement,greater_hartford,Income,$75K-$100K,0.6224489795918368
2018,youth_job_advancement,greater_hartford,Income,$100K-$200K,0.7216494845360826
2018,youth_job_advancement,greater_hartford,Income,$200K+,0.8282828282828284
2018,youth_job_advancement,greater_hartford,Race/Ethnicity,White,0.6354166666666666
2018,youth_job_advancement,greater_hartford,Race/Ethnicity,Black,0.5
2018,youth_job_advancement,greater_hartford,Race/Ethnicity,Latino,0.5612244897959184
2018,youth_job_advancement,greater_hartford,With children,No children,0.5851063829787235
2018,youth_job_advancement,greater_hartford,With children,Children in household,0.63
2018,youth_job_advancement,greater_new_haven,Total,Total,0.5638297872340426
2018,youth_job_advancement,greater_new_haven,Gender,Male,0.5578947368421053
2018,youth_job_advancement,greater_new_haven,Gender,Female,0.5591397849462366
2018,youth_job_advancement,greater_new_haven,Age,Ages 18-34,0.5656565656565657
2018,youth_job_advancement,greater_new_haven,Age,Ages 35-49,0.5729166666666667
2018,youth_job_advancement,greater_new_haven,Age,Ages 50-64,0.5473684210526316
2018,youth_job_advancement,greater_new_haven,Age,Ages 65+,0.5287356321839081
2018,youth_job_advancement,greater_new_haven,Education,Bachelor's or higher,0.5957446808510638
2018,youth_job_advancement,greater_new_haven,Education,High school or less,0.5217391304347826
2018,youth_job_advancement,greater_new_haven,Education,Some college or Associate's,0.5051546391752577
2018,youth_job_advancement,greater_new_haven,Income,<$15K,0.47959183673469385
2018,youth_job_advancement,greater_new_haven,Income,$15K-$30K,0.37634408602150543
2018,youth_job_advancement,greater_new_haven,Income,$30K-$50K,0.6236559139784945
2018,youth_job_advancement,greater_new_haven,Income,$50K-$75K,0.5051546391752577
2018,youth_job_advancement,greater_new_haven,Income,$75K-$100K,0.5789473684210527
2018,youth_job_advancement,greater_new_haven,Income,$100K-$200K,0.7142857142857143
2018,youth_job_advancement,greater_new_haven,Income,$200K+,0.7802197802197801
2018,youth_job_advancement,greater_new_haven,Race/Ethnicity,White,0.574468085106383
2018,youth_job_advancement,greater_new_haven,Race/Ethnicity,Black,0.47368421052631576
2018,youth_job_advancement,greater_new_haven,Race/Ethnicity,Latino,0.5204081632653061
2018,youth_job_advancement,greater_new_haven,With children,No children,0.5212765957446809
2018,youth_job_advancement,greater_new_haven,With children,Children in household,0.6210526315789474
2018,youth_job_advancement,greater_new_london,Total,Total,0.5918367346938775
2018,youth_job_advancement,greater_new_london,Gender,Male,0.6632653061224489
2018,youth_job_advancement,greater_new_london,Gender,Female,0.5257731958762887
2018,youth_job_advancement,greater_new_london,Age,Ages 18-34,0.55
2018,youth_job_advancement,greater_new_london,Age,Ages 35-49,0.61
2018,youth_job_advancement,greater_new_london,Age,Ages 50-64,0.5463917525773196
2018,youth_job_advancement,greater_new_london,Age,Ages 65+,0.6210526315789475
2018,youth_job_advancement,greater_new_london,Education,Bachelor's or higher,0.6326530612244898
2018,youth_job_advancement,greater_new_london,Education,High school or less,0.5252525252525253
2018,youth_job_advancement,greater_new_london,Education,Some college or Associate's,0.5463917525773196
2018,youth_job_advancement,greater_new_london,Income,$75K+,0.6565656565656566
2018,youth_job_advancement,greater_new_london,Income,<$30K,0.4795918367346939
2018,youth_job_advancement,greater_new_london,Income,$30K-$75K,0.5204081632653061
2018,youth_job_advancement,greater_new_london,Race/Ethnicity,White,0.6224489795918368
2018,youth_job_advancement,greater_new_london,Race/Ethnicity,Not white,0.5154639175257733
2018,youth_job_advancement,greater_new_london,With children,No children,0.577319587628866
2018,youth_job_advancement,greater_new_london,With children,Children in household,0.6161616161616161
2018,youth_job_advancement,greater_waterbury,Total,Total,0.53125
2018,youth_job_advancement,greater_waterbury,Gender,Male,0.5473684210526316
2018,youth_job_advancement,greater_waterbury,Gender,Female,0.5154639175257733
2018,youth_job_advancement,greater_waterbury,Age,Ages 18-34,0.494949494949495
2018,youth_job_advancement,greater_waterbury,Age,Ages 35-49,0.5714285714285715
2018,youth_job_advancement,greater_waterbury,Age,Ages 50-64,0.5612244897959184
2018,youth_job_advancement,greater_waterbury,Age,Ages 65+,0.5168539325842696
2018,youth_job_advancement,greater_waterbury,Education,Bachelor's or higher,0.6185567010309279
2018,youth_job_advancement,greater_waterbury,Education,High school or less,0.4736842105263158
2018,youth_job_advancement,greater_waterbury,Education,Some college or Associate's,0.4948453608247423
2018,youth_job_advancement,greater_waterbury,Income,<$15K,0.5204081632653061
2018,youth_job_advancement,greater_waterbury,Income,$15K-$30K,0.46808510638297873
2018,youth_job_advancement,greater_waterbury,Income,$30K-$50K,0.44329896907216493
2018,youth_job_advancement,greater_waterbury,Income,$50K-$75K,0.5050505050505051
2018,youth_job_advancement,greater_waterbury,Income,$75K-$100K,0.6161616161616162
2018,youth_job_advancement,greater_waterbury,Income,$100K-$200K,0.5510204081632654
2018,youth_job_advancement,greater_waterbury,Race/Ethnicity,White,0.5416666666666667
2018,youth_job_advancement,greater_waterbury,Race/Ethnicity,Black,0.4242424242424243
2018,youth_job_advancement,greater_waterbury,Race/Ethnicity,Latino,0.5625000000000001
2018,youth_job_advancement,greater_waterbury,With children,No children,0.4842105263157895
2018,youth_job_advancement,greater_waterbury,With children,Children in household,0.6224489795918368
2018,youth_job_advancement,greenwich,Total,Total,0.7525773195876289
2018,youth_job_advancement,groton,Total,Total,0.56
2018,youth_job_advancement,hamden,Total,Total,0.6666666666666666
2018,youth_job_advancement,hartford,Total,Total,0.41836734693877553
2018,youth_job_advancement,hartford,Gender,Male,0.37373737373737376
2018,youth_job_advancement,hartford,Gender,Female,0.44329896907216493
2018,youth_job_advancement,hartford,Age,Ages 18-34,0.4040404040404041
2018,youth_job_advancement,hartford,Age,Ages 35-49,0.41836734693877553
2018,youth_job_advancement,hartford,Age,Ages 50-64,0.35789473684210527
2018,youth_job_advancement,hartford,Age,Ages 65+,0.4123711340206186
2018,youth_job_advancement,hartford,Education,Bachelor's or higher,0.4479166666666667
2018,youth_job_advancement,hartford,Education,High school or less,0.34693877551020413
2018,youth_job_advancement,hartford,Education,Some college or Associate's,0.46464646464646464
2018,youth_job_advancement,hartford,Income,$75K+,0.45
2018,youth_job_advancement,hartford,Income,<$30K,0.3673469387755102
2018,youth_job_advancement,hartford,Income,$30K-$75K,0.4387755102040816
2018,youth_job_advancement,hartford,Race/Ethnicity,White,0.43750000000000006
2018,youth_job_advancement,hartford,Race/Ethnicity,Black,0.40816326530612246
2018,youth_job_advancement,hartford,Race/Ethnicity,Latino,0.3979591836734694
2018,youth_job_advancement,hartford,With children,No children,0.4020618556701031
2018,youth_job_advancement,hartford,With children,Children in household,0.393939393939394
2018,youth_job_advancement,hartford_inner_ring,Total,Total,0.5578947368421053
2018,youth_job_advancement,hartford_inner_ring,Gender,Male,0.6170212765957447
2018,youth_job_advancement,hartford_inner_ring,Gender,Female,0.5368421052631579
2018,youth_job_advancement,hartford_inner_ring,Age,Ages 18-34,0.568421052631579
2018,youth_job_advancement,hartford_inner_ring,Age,Ages 35-49,0.5876288659793814
2018,youth_job_advancement,hartford_inner_ring,Age,Ages 50-64,0.5151515151515151
2018,youth_job_advancement,hartford_inner_ring,Age,Ages 65+,0.6292134831460675
2018,youth_job_advancement,hartford_inner_ring,Education,Bachelor's or higher,0.6526315789473685
2018,youth_job_advancement,hartford_inner_ring,Education,High school or less,0.5
2018,youth_job_advancement,hartford_inner_ring,Education,Some college or Associate's,0.5052631578947369
2018,youth_job_advancement,hartford_inner_ring,Income,$15K-$30K,0.5208333333333334
2018,youth_job_advancement,hartford_inner_ring,Income,$30K-$50K,0.5714285714285714
2018,youth_job_advancement,hartford_inner_ring,Income,$50K-$75K,0.5306122448979592
2018,youth_job_advancement,hartford_inner_ring,Income,$75K-$100K,0.5306122448979592
2018,youth_job_advancement,hartford_inner_ring,Income,$100K+,0.6597938144329897
2018,youth_job_advancement,hartford_inner_ring,Race/Ethnicity,White,0.5425531914893618
2018,youth_job_advancement,hartford_inner_ring,Race/Ethnicity,Black,0.5353535353535354
2018,youth_job_advancement,hartford_inner_ring,With children,No children,0.5543478260869565
2018,youth_job_advancement,hartford_inner_ring,With children,Children in household,0.5959595959595959
2018,youth_job_advancement,hartford_outer_ring,Total,Total,0.7263157894736844
2018,youth_job_advancement,hartford_outer_ring,Gender,Male,0.7708333333333334
2018,youth_job_advancement,hartford_outer_ring,Gender,Female,0.6947368421052632
2018,youth_job_advancement,hartford_outer_ring,Age,Ages 35-49,0.76
2018,youth_job_advancement,hartford_outer_ring,Age,Ages 50-64,0.75
2018,youth_job_advancement,hartford_outer_ring,Age,Ages 65+,0.7045454545454546
2018,youth_job_advancement,hartford_outer_ring,Education,Bachelor's or higher,0.7676767676767677
2018,youth_job_advancement,hartford_outer_ring,Education,Some college or Associate's,0.7419354838709677
2018,youth_job_advancement,hartford_outer_ring,Income,$75K+,0.8181818181818181
2018,youth_job_advancement,hartford_outer_ring,Income,<$30K,0.5578947368421053
2018,youth_job_advancement,hartford_outer_ring,Income,$30K-$75K,0.6195652173913044
2018,youth_job_advancement,hartford_outer_ring,With children,No children,0.6989247311827956
2018,youth_job_advancement,hartford_outer_ring,With children,Children in household,0.79
2018,youth_job_advancement,litchfield_county,Total,Total,0.5714285714285715
2018,youth_job_advancement,litchfield_county,Gender,Male,0.6082474226804124
2018,youth_job_advancement,litchfield_county,Gender,Female,0.5463917525773196
2018,youth_job_advancement,litchfield_county,Age,Ages 18-34,0.45454545454545453
2018,youth_job_advancement,litchfield_county,Age,Ages 35-49,0.74
2018,youth_job_advancement,litchfield_county,Age,Ages 50-64,0.63
2018,youth_job_advancement,litchfield_county,Age,Ages 65+,0.4787234042553191
2018,youth_job_advancement,litchfield_county,Education,Bachelor's or higher,0.5306122448979592
2018,youth_job_advancement,litchfield_county,Education,High school or less,0.5918367346938775
2018,youth_job_advancement,litchfield_county,Education,Some college or Associate's,0.625
2018,youth_job_advancement,litchfield_county,Income,$75K+,0.5800000000000001
2018,youth_job_advancement,litchfield_county,Income,<$30K,0.53125
2018,youth_job_advancement,litchfield_county,Income,$30K-$75K,0.5670103092783506
2018,youth_job_advancement,litchfield_county,With children,No children,0.5051546391752577
2018,youth_job_advancement,litchfield_county,With children,Children in household,0.71
2018,youth_job_advancement,manchester,Total,Total,0.6020408163265306
2018,youth_job_advancement,meriden,Total,Total,0.45360824742268047
2018,youth_job_advancement,middlesex_county,Total,Total,0.6595744680851064
2018,youth_job_advancement,middlesex_county,Gender,Male,0.6666666666666667
2018,youth_job_advancement,middlesex_county,Gender,Female,0.6421052631578947
2018,youth_job_advancement,middlesex_county,Age,Under age 55,0.7010309278350515
2018,youth_job_advancement,middlesex_county,Age,Age 55 or older,0.5955056179775281
2018,youth_job_advancement,middlesex_county,Income,<$75K,0.6774193548387097
2018,youth_job_advancement,middlesex_county,Income,$75K+,0.65625
2018,youth_job_advancement,middletown,Total,Total,0.6086956521739131
2018,youth_job_advancement,milford,Total,Total,0.7083333333333334
