year,indicator,name,category,group,value
2018,utility_shutoff_threat,chesprocott,Age,Under age 55,0.11
2018,utility_shutoff_threat,chesprocott,Age,Age 55 or older,0.030612244897959183
2018,utility_shutoff_threat,chesprocott,Education,Some college or less,0.0816326530612245
2018,utility_shutoff_threat,chesprocott,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,connecticut,Total,Total,0.1
2018,utility_shutoff_threat,connecticut,Gender,Male,0.09
2018,utility_shutoff_threat,connecticut,Gender,Female,0.12
2018,utility_shutoff_threat,connecticut,Age,Ages 18-34,0.14
2018,utility_shutoff_threat,connecticut,Age,Ages 35-49,0.16
2018,utility_shutoff_threat,connecticut,Age,Ages 50-64,0.09
2018,utility_shutoff_threat,connecticut,Age,Ages 65+,0.03
2018,utility_shutoff_threat,connecticut,Education,Bachelor's or higher,0.06
2018,utility_shutoff_threat,connecticut,Education,High school or less,0.14
2018,utility_shutoff_threat,connecticut,Education,Some college or Associate's,0.14
2018,utility_shutoff_threat,connecticut,Income,<$15K,0.2
2018,utility_shutoff_threat,connecticut,Income,$15K-$30K,0.19
2018,utility_shutoff_threat,connecticut,Income,$30K-$50K,0.14
2018,utility_shutoff_threat,connecticut,Income,$50K-$75K,0.13
2018,utility_shutoff_threat,connecticut,Income,$75K-$100K,0.09
2018,utility_shutoff_threat,connecticut,Income,$100K-$200K,0.05
2018,utility_shutoff_threat,connecticut,Income,$200K+,0.03
2018,utility_shutoff_threat,connecticut,Race/Ethnicity,White,0.07
2018,utility_shutoff_threat,connecticut,Race/Ethnicity,Black,0.21
2018,utility_shutoff_threat,connecticut,Race/Ethnicity,Latino,0.2
2018,utility_shutoff_threat,connecticut,With children,No children,0.07
2018,utility_shutoff_threat,connecticut,With children,Children in household,0.16
2018,utility_shutoff_threat,danbury,Total,Total,0.05
2018,utility_shutoff_threat,danbury,With children,No children,0.05
2018,utility_shutoff_threat,danbury,With children,Children in household,0.07
2018,utility_shutoff_threat,darien,Total,Total,0.06
2018,utility_shutoff_threat,derby,Total,Total,0.14
2018,utility_shutoff_threat,east_hartford,Total,Total,0.25
2018,utility_shutoff_threat,east_haven,Total,Total,0.14
2018,utility_shutoff_threat,ehhd,Total,Total,0.13
2018,utility_shutoff_threat,fairfield,Total,Total,0.05050505050505051
2018,utility_shutoff_threat,fairfield_county,Total,Total,0.1
2018,utility_shutoff_threat,fairfield_county,Gender,Male,0.08
2018,utility_shutoff_threat,fairfield_county,Gender,Female,0.11
2018,utility_shutoff_threat,fairfield_county,Age,Ages 18-34,0.14141414141414144
2018,utility_shutoff_threat,fairfield_county,Age,Ages 35-49,0.11111111111111112
2018,utility_shutoff_threat,fairfield_county,Age,Ages 50-64,0.09
2018,utility_shutoff_threat,fairfield_county,Age,Ages 65+,0.04
2018,utility_shutoff_threat,fairfield_county,Education,Bachelor's or higher,0.05
2018,utility_shutoff_threat,fairfield_county,Education,High school or less,0.17
2018,utility_shutoff_threat,fairfield_county,Education,Some college or Associate's,0.13
2018,utility_shutoff_threat,fairfield_county,Income,<$15K,0.23232323232323235
2018,utility_shutoff_threat,fairfield_county,Income,$15K-$30K,0.2
2018,utility_shutoff_threat,fairfield_county,Income,$30K-$50K,0.1
2018,utility_shutoff_threat,fairfield_county,Income,$50K-$75K,0.13
2018,utility_shutoff_threat,fairfield_county,Income,$75K-$100K,0.08
2018,utility_shutoff_threat,fairfield_county,Income,$100K-$200K,0.06
2018,utility_shutoff_threat,fairfield_county,Income,$200K+,0.02
2018,utility_shutoff_threat,fairfield_county,Race/Ethnicity,White,0.06
2018,utility_shutoff_threat,fairfield_county,Race/Ethnicity,Black,0.21212121212121213
2018,utility_shutoff_threat,fairfield_county,Race/Ethnicity,Latino,0.21
2018,utility_shutoff_threat,fairfield_county,With children,No children,0.08
2018,utility_shutoff_threat,fairfield_county,With children,Children in household,0.12
2018,utility_shutoff_threat,fcht,Total,Total,0.07
2018,utility_shutoff_threat,greater_bridgeport,Total,Total,0.16
2018,utility_shutoff_threat,greater_bridgeport,Gender,Male,0.15
2018,utility_shutoff_threat,greater_bridgeport,Gender,Female,0.17
2018,utility_shutoff_threat,greater_bridgeport,Age,Ages 18-34,0.21
2018,utility_shutoff_threat,greater_bridgeport,Age,Ages 35-49,0.16
2018,utility_shutoff_threat,greater_bridgeport,Age,Ages 50-64,0.18
2018,utility_shutoff_threat,greater_bridgeport,Age,Ages 65+,0.06060606060606061
2018,utility_shutoff_threat,greater_bridgeport,Education,Bachelor's or higher,0.07
2018,utility_shutoff_threat,greater_bridgeport,Education,High school or less,0.29
2018,utility_shutoff_threat,greater_bridgeport,Education,Some college or Associate's,0.17171717171717174
2018,utility_shutoff_threat,greater_bridgeport,Income,<$15K,0.29292929292929293
2018,utility_shutoff_threat,greater_bridgeport,Income,$15K-$30K,0.29
2018,utility_shutoff_threat,greater_bridgeport,Income,$30K-$50K,0.15151515151515152
2018,utility_shutoff_threat,greater_bridgeport,Income,$50K-$75K,0.2
2018,utility_shutoff_threat,greater_bridgeport,Income,$75K-$100K,0.14
2018,utility_shutoff_threat,greater_bridgeport,Income,$100K-$200K,0.07
2018,utility_shutoff_threat,greater_bridgeport,Race/Ethnicity,White,0.08
2018,utility_shutoff_threat,greater_bridgeport,Race/Ethnicity,Black,0.27
2018,utility_shutoff_threat,greater_bridgeport,Race/Ethnicity,Latino,0.32
2018,utility_shutoff_threat,greater_bridgeport,With children,No children,0.13
2018,utility_shutoff_threat,greater_bridgeport,With children,Children in household,0.22
2018,utility_shutoff_threat,greater_danbury,Total,Total,0.06
2018,utility_shutoff_threat,greater_danbury,Gender,Male,0.03
2018,utility_shutoff_threat,greater_danbury,Gender,Female,0.09
2018,utility_shutoff_threat,greater_danbury,Age,Ages 18-34,0.08
2018,utility_shutoff_threat,greater_danbury,Age,Ages 35-49,0.09
2018,utility_shutoff_threat,greater_danbury,Age,Ages 50-64,0.06
2018,utility_shutoff_threat,greater_danbury,Age,Ages 65+,0.03
2018,utility_shutoff_threat,greater_danbury,Education,Bachelor's or higher,0.05
2018,utility_shutoff_threat,greater_danbury,Education,High school or less,0.06
2018,utility_shutoff_threat,greater_danbury,Education,Some college or Associate's,0.1
2018,utility_shutoff_threat,greater_danbury,Income,<$30K,0.08
2018,utility_shutoff_threat,greater_danbury,Income,$30K-$50K,0.06
2018,utility_shutoff_threat,greater_danbury,Income,$50K-$75K,0.11
2018,utility_shutoff_threat,greater_danbury,Income,$75K-$100K,0.05
2018,utility_shutoff_threat,greater_danbury,Income,$100K-$200K,0.07
2018,utility_shutoff_threat,greater_danbury,Income,$200K+,0.01
2018,utility_shutoff_threat,greater_danbury,Race/Ethnicity,White,0.06
2018,utility_shutoff_threat,greater_danbury,Race/Ethnicity,Not white,0.07
2018,utility_shutoff_threat,greater_danbury,With children,No children,0.07
2018,utility_shutoff_threat,greater_danbury,With children,Children in household,0.05
2018,utility_shutoff_threat,greater_greenwich,Total,Total,0.06
2018,utility_shutoff_threat,greater_greenwich,Gender,Male,0.07070707070707072
2018,utility_shutoff_threat,greater_greenwich,Gender,Female,0.05
2018,utility_shutoff_threat,greater_greenwich,Age,Ages 18-34,0.09090909090909091
2018,utility_shutoff_threat,greater_greenwich,Age,Ages 35-49,0.08080808080808081
2018,utility_shutoff_threat,greater_greenwich,Age,Ages 50-64,0.05
2018,utility_shutoff_threat,greater_greenwich,Age,Ages 65+,0.04
2018,utility_shutoff_threat,greater_greenwich,Education,Bachelor's or higher,0.04
2018,utility_shutoff_threat,greater_greenwich,Education,High school or less,0.13
2018,utility_shutoff_threat,greater_greenwich,Education,Some college or Associate's,0.07142857142857144
2018,utility_shutoff_threat,greater_greenwich,Income,$75K+,0.03
2018,utility_shutoff_threat,greater_greenwich,Income,<$30K,0.1836734693877551
2018,utility_shutoff_threat,greater_greenwich,Income,$30K-$75K,0.08
2018,utility_shutoff_threat,greater_greenwich,Race/Ethnicity,White,0.03
2018,utility_shutoff_threat,greater_greenwich,Race/Ethnicity,Black,0.10204081632653061
2018,utility_shutoff_threat,greater_greenwich,Race/Ethnicity,Latino,0.17
2018,utility_shutoff_threat,greater_greenwich,With children,No children,0.06
2018,utility_shutoff_threat,greater_greenwich,With children,Children in household,0.06
2018,utility_shutoff_threat,greater_hartford,Total,Total,0.12
2018,utility_shutoff_threat,greater_hartford,Gender,Male,0.09
2018,utility_shutoff_threat,greater_hartford,Gender,Female,0.14
2018,utility_shutoff_threat,greater_hartford,Age,Ages 18-34,0.17
2018,utility_shutoff_threat,greater_hartford,Age,Ages 35-49,0.2
2018,utility_shutoff_threat,greater_hartford,Age,Ages 50-64,0.07070707070707072
2018,utility_shutoff_threat,greater_hartford,Age,Ages 65+,0.02
2018,utility_shutoff_threat,greater_hartford,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,greater_hartford,Education,High school or less,0.14
2018,utility_shutoff_threat,greater_hartford,Education,Some college or Associate's,0.16161616161616163
2018,utility_shutoff_threat,greater_hartford,Income,<$15K,0.22
2018,utility_shutoff_threat,greater_hartford,Income,$15K-$30K,0.2
2018,utility_shutoff_threat,greater_hartford,Income,$30K-$50K,0.14
2018,utility_shutoff_threat,greater_hartford,Income,$50K-$75K,0.16
2018,utility_shutoff_threat,greater_hartford,Income,$75K-$100K,0.1
2018,utility_shutoff_threat,greater_hartford,Income,$100K-$200K,0.04
2018,utility_shutoff_threat,greater_hartford,Income,$200K+,0.05
2018,utility_shutoff_threat,greater_hartford,Race/Ethnicity,White,0.07
2018,utility_shutoff_threat,greater_hartford,Race/Ethnicity,Black,0.23
2018,utility_shutoff_threat,greater_hartford,Race/Ethnicity,Latino,0.2
2018,utility_shutoff_threat,greater_hartford,With children,No children,0.07
2018,utility_shutoff_threat,greater_hartford,With children,Children in household,0.21
2018,utility_shutoff_threat,greater_new_haven,Total,Total,0.1
2018,utility_shutoff_threat,greater_new_haven,Gender,Male,0.07
2018,utility_shutoff_threat,greater_new_haven,Gender,Female,0.12
2018,utility_shutoff_threat,greater_new_haven,Age,Ages 18-34,0.13
2018,utility_shutoff_threat,greater_new_haven,Age,Ages 35-49,0.14
2018,utility_shutoff_threat,greater_new_haven,Age,Ages 50-64,0.11
2018,utility_shutoff_threat,greater_new_haven,Age,Ages 65+,0.03
2018,utility_shutoff_threat,greater_new_haven,Education,Bachelor's or higher,0.06
2018,utility_shutoff_threat,greater_new_haven,Education,High school or less,0.16
2018,utility_shutoff_threat,greater_new_haven,Education,Some college or Associate's,0.1
2018,utility_shutoff_threat,greater_new_haven,Income,<$15K,0.14
2018,utility_shutoff_threat,greater_new_haven,Income,$15K-$30K,0.22
2018,utility_shutoff_threat,greater_new_haven,Income,$30K-$50K,0.16
2018,utility_shutoff_threat,greater_new_haven,Income,$50K-$75K,0.09
2018,utility_shutoff_threat,greater_new_haven,Income,$75K-$100K,0.08
2018,utility_shutoff_threat,greater_new_haven,Income,$100K-$200K,0.05
2018,utility_shutoff_threat,greater_new_haven,Income,$200K+,0.02
2018,utility_shutoff_threat,greater_new_haven,Race/Ethnicity,White,0.09
2018,utility_shutoff_threat,greater_new_haven,Race/Ethnicity,Black,0.14
2018,utility_shutoff_threat,greater_new_haven,Race/Ethnicity,Latino,0.2
2018,utility_shutoff_threat,greater_new_haven,With children,No children,0.08
2018,utility_shutoff_threat,greater_new_haven,With children,Children in household,0.14
2018,utility_shutoff_threat,greater_new_london,Total,Total,0.11
2018,utility_shutoff_threat,greater_new_london,Gender,Male,0.13
2018,utility_shutoff_threat,greater_new_london,Gender,Female,0.09
2018,utility_shutoff_threat,greater_new_london,Age,Ages 18-34,0.17
2018,utility_shutoff_threat,greater_new_london,Age,Ages 35-49,0.13
2018,utility_shutoff_threat,greater_new_london,Age,Ages 50-64,0.12
2018,utility_shutoff_threat,greater_new_london,Age,Ages 65+,0.020202020202020204
2018,utility_shutoff_threat,greater_new_london,Education,Bachelor's or higher,0.11
2018,utility_shutoff_threat,greater_new_london,Education,High school or less,0.15
2018,utility_shutoff_threat,greater_new_london,Education,Some college or Associate's,0.08
2018,utility_shutoff_threat,greater_new_london,Income,$75K+,0.08
2018,utility_shutoff_threat,greater_new_london,Income,<$30K,0.22
2018,utility_shutoff_threat,greater_new_london,Income,$30K-$75K,0.11
2018,utility_shutoff_threat,greater_new_london,Race/Ethnicity,White,0.09
2018,utility_shutoff_threat,greater_new_london,Race/Ethnicity,Not white,0.21
2018,utility_shutoff_threat,greater_new_london,With children,No children,0.07
2018,utility_shutoff_threat,greater_new_london,With children,Children in household,0.21
2018,utility_shutoff_threat,greater_waterbury,Total,Total,0.11
2018,utility_shutoff_threat,greater_waterbury,Gender,Male,0.09090909090909091
2018,utility_shutoff_threat,greater_waterbury,Gender,Female,0.13
2018,utility_shutoff_threat,greater_waterbury,Age,Ages 18-34,0.16
2018,utility_shutoff_threat,greater_waterbury,Age,Ages 35-49,0.18
2018,utility_shutoff_threat,greater_waterbury,Age,Ages 50-64,0.08
2018,utility_shutoff_threat,greater_waterbury,Age,Ages 65+,0.020202020202020204
2018,utility_shutoff_threat,greater_waterbury,Education,Bachelor's or higher,0.05
2018,utility_shutoff_threat,greater_waterbury,Education,High school or less,0.15
2018,utility_shutoff_threat,greater_waterbury,Education,Some college or Associate's,0.17171717171717174
2018,utility_shutoff_threat,greater_waterbury,Income,<$15K,0.25
2018,utility_shutoff_threat,greater_waterbury,Income,$15K-$30K,0.16
2018,utility_shutoff_threat,greater_waterbury,Income,$30K-$50K,0.17
2018,utility_shutoff_threat,greater_waterbury,Income,$50K-$75K,0.1
2018,utility_shutoff_threat,greater_waterbury,Income,$75K-$100K,0.09
2018,utility_shutoff_threat,greater_waterbury,Income,$100K-$200K,0.05
2018,utility_shutoff_threat,greater_waterbury,Race/Ethnicity,White,0.09
2018,utility_shutoff_threat,greater_waterbury,Race/Ethnicity,Black,0.3
2018,utility_shutoff_threat,greater_waterbury,Race/Ethnicity,Latino,0.18
2018,utility_shutoff_threat,greater_waterbury,With children,No children,0.09
2018,utility_shutoff_threat,greater_waterbury,With children,Children in household,0.15
2018,utility_shutoff_threat,greenwich,Total,Total,0.06
2018,utility_shutoff_threat,greenwich,Gender,Male,0.05
2018,utility_shutoff_threat,greenwich,Gender,Female,0.07
2018,utility_shutoff_threat,groton,Total,Total,0.1
2018,utility_shutoff_threat,groton,Gender,Male,0.16
2018,utility_shutoff_threat,groton,Gender,Female,0.03
2018,utility_shutoff_threat,groton,Education,Some college or less,0.06
2018,utility_shutoff_threat,groton,Education,Bachelor's or higher,0.13
2018,utility_shutoff_threat,hamden,Total,Total,0.10101010101010102
2018,utility_shutoff_threat,hartford,Total,Total,0.24242424242424243
2018,utility_shutoff_threat,hartford,Gender,Male,0.23232323232323235
2018,utility_shutoff_threat,hartford,Gender,Female,0.25510204081632654
2018,utility_shutoff_threat,hartford,Age,Ages 18-34,0.25252525252525254
2018,utility_shutoff_threat,hartford,Age,Ages 35-49,0.36
2018,utility_shutoff_threat,hartford,Age,Ages 50-64,0.25
2018,utility_shutoff_threat,hartford,Age,Ages 65+,0.06
2018,utility_shutoff_threat,hartford,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,hartford,Education,High school or less,0.25252525252525254
2018,utility_shutoff_threat,hartford,Education,Some college or Associate's,0.38
2018,utility_shutoff_threat,hartford,Income,$75K+,0.14
2018,utility_shutoff_threat,hartford,Income,<$30K,0.28
2018,utility_shutoff_threat,hartford,Income,$30K-$75K,0.27
2018,utility_shutoff_threat,hartford,Race/Ethnicity,White,0.1
2018,utility_shutoff_threat,hartford,Race/Ethnicity,Black,0.28
2018,utility_shutoff_threat,hartford,Race/Ethnicity,Latino,0.23
2018,utility_shutoff_threat,hartford,With children,No children,0.18181818181818182
2018,utility_shutoff_threat,hartford,With children,Children in household,0.35
2018,utility_shutoff_threat,hartford_inner_ring,Total,Total,0.14
2018,utility_shutoff_threat,hartford_inner_ring,Gender,Male,0.11111111111111112
2018,utility_shutoff_threat,hartford_inner_ring,Gender,Female,0.16
2018,utility_shutoff_threat,hartford_inner_ring,Age,Ages 18-34,0.23
2018,utility_shutoff_threat,hartford_inner_ring,Age,Ages 35-49,0.2
2018,utility_shutoff_threat,hartford_inner_ring,Age,Ages 50-64,0.11111111111111112
2018,utility_shutoff_threat,hartford_inner_ring,Age,Ages 65+,0.02
2018,utility_shutoff_threat,hartford_inner_ring,Education,Bachelor's or higher,0.1
2018,utility_shutoff_threat,hartford_inner_ring,Education,High school or less,0.14
2018,utility_shutoff_threat,hartford_inner_ring,Education,Some college or Associate's,0.20202020202020204
2018,utility_shutoff_threat,hartford_inner_ring,Income,$15K-$30K,0.33
2018,utility_shutoff_threat,hartford_inner_ring,Income,$30K-$50K,0.12
2018,utility_shutoff_threat,hartford_inner_ring,Income,$50K-$75K,0.17
2018,utility_shutoff_threat,hartford_inner_ring,Income,$75K-$100K,0.11
2018,utility_shutoff_threat,hartford_inner_ring,Income,$100K+,0.08
2018,utility_shutoff_threat,hartford_inner_ring,Race/Ethnicity,White,0.12121212121212122
2018,utility_shutoff_threat,hartford_inner_ring,Race/Ethnicity,Black,0.19
2018,utility_shutoff_threat,hartford_inner_ring,With children,No children,0.08080808080808081
2018,utility_shutoff_threat,hartford_inner_ring,With children,Children in household,0.25
2018,utility_shutoff_threat,hartford_outer_ring,Total,Total,0.03
2018,utility_shutoff_threat,hartford_outer_ring,Gender,Male,0.02
2018,utility_shutoff_threat,hartford_outer_ring,Gender,Female,0.05050505050505051
2018,utility_shutoff_threat,hartford_outer_ring,Age,Ages 35-49,0.05
2018,utility_shutoff_threat,hartford_outer_ring,Age,Ages 50-64,0.010101010101010102
2018,utility_shutoff_threat,hartford_outer_ring,Education,Bachelor's or higher,0.04
2018,utility_shutoff_threat,hartford_outer_ring,Education,Some college or Associate's,0.02
2018,utility_shutoff_threat,hartford_outer_ring,Income,$75K+,0.02
2018,utility_shutoff_threat,hartford_outer_ring,Income,$30K-$75K,0.06
2018,utility_shutoff_threat,hartford_outer_ring,With children,No children,0.01
2018,utility_shutoff_threat,hartford_outer_ring,With children,Children in household,0.08080808080808081
2018,utility_shutoff_threat,litchfield_county,Total,Total,0.1
2018,utility_shutoff_threat,litchfield_county,Gender,Male,0.1
2018,utility_shutoff_threat,litchfield_county,Gender,Female,0.1
2018,utility_shutoff_threat,litchfield_county,Age,Ages 18-34,0.17
2018,utility_shutoff_threat,litchfield_county,Age,Ages 35-49,0.17
2018,utility_shutoff_threat,litchfield_county,Age,Ages 50-64,0.07
2018,utility_shutoff_threat,litchfield_county,Age,Ages 65+,0.01
2018,utility_shutoff_threat,litchfield_county,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,litchfield_county,Education,High school or less,0.1
2018,utility_shutoff_threat,litchfield_county,Education,Some college or Associate's,0.13
2018,utility_shutoff_threat,litchfield_county,Income,$75K+,0.07
2018,utility_shutoff_threat,litchfield_county,Income,<$30K,0.17
2018,utility_shutoff_threat,litchfield_county,Income,$30K-$75K,0.12
2018,utility_shutoff_threat,litchfield_county,With children,No children,0.09
2018,utility_shutoff_threat,litchfield_county,With children,Children in household,0.11
2018,utility_shutoff_threat,manchester,Total,Total,0.16
2018,utility_shutoff_threat,meriden,Total,Total,0.17
2018,utility_shutoff_threat,meriden,Gender,Male,0.15
2018,utility_shutoff_threat,meriden,Gender,Female,0.2
2018,utility_shutoff_threat,meriden,Age,Under age 55,0.22
2018,utility_shutoff_threat,meriden,Age,Age 55 or older,0.09
2018,utility_shutoff_threat,middlesex_county,Total,Total,0.03
2018,utility_shutoff_threat,middlesex_county,Gender,Male,0.03
2018,utility_shutoff_threat,middlesex_county,Gender,Female,0.02
2018,utility_shutoff_threat,middlesex_county,Age,Under age 55,0.04
2018,utility_shutoff_threat,middlesex_county,Age,Age 55 or older,0.02
2018,utility_shutoff_threat,middlesex_county,Income,<$75K,0.04
2018,utility_shutoff_threat,middlesex_county,Income,$75K+,0.02
2018,utility_shutoff_threat,middletown,Total,Total,0.04
2018,utility_shutoff_threat,milford,Total,Total,0.03
2018,utility_shutoff_threat,naugatuck,Total,Total,0.16
2018,utility_shutoff_threat,naugatuck,Gender,Male,0.12
2018,utility_shutoff_threat,naugatuck,Gender,Female,0.21
2018,utility_shutoff_threat,naugatuck,Age,Under age 55,0.23
2018,utility_shutoff_threat,naugatuck,Age,Age 55 or older,0.03
2018,utility_shutoff_threat,ncdhd,Total,Total,0.14141414141414144
2018,utility_shutoff_threat,ncdhd,Gender,Male,0.07142857142857144
2018,utility_shutoff_threat,ncdhd,Gender,Female,0.22222222222222224
2018,utility_shutoff_threat,ncdhd,Age,Under age 55,0.2
2018,utility_shutoff_threat,ncdhd,Age,Age 55 or older,0
2018,utility_shutoff_threat,ncdhd,Education,Bachelor's or higher,0.16161616161616163
2018,utility_shutoff_threat,ncdhd,Education,Some college or Associate's,0.15306122448979592
2018,utility_shutoff_threat,ncdhd,Income,$75K+,0.030303030303030304
2018,utility_shutoff_threat,ncdhd,Income,$30K-$75K,0.29
2018,utility_shutoff_threat,ncdhd,Race/Ethnicity,White,0.10101010101010102
2018,utility_shutoff_threat,ncdhd,With children,No children,0.04081632653061225
2018,utility_shutoff_threat,ncdhd,With children,Children in household,0.29
2018,utility_shutoff_threat,nddh,Total,Total,0.09
2018,utility_shutoff_threat,nddh,Gender,Male,0.1
2018,utility_shutoff_threat,nddh,Gender,Female,0.09
2018,utility_shutoff_threat,nddh,Age,Under age 55,0.14
2018,utility_shutoff_threat,nddh,Age,Age 55 or older,0.02
2018,utility_shutoff_threat,new_britain,Total,Total,0.16
2018,utility_shutoff_threat,new_haven,Total,Total,0.14
2018,utility_shutoff_threat,new_haven,Gender,Male,0.1
2018,utility_shutoff_threat,new_haven,Gender,Female,0.17
2018,utility_shutoff_threat,new_haven,Age,Ages 18-34,0.17
2018,utility_shutoff_threat,new_haven,Age,Ages 35-49,0.2
2018,utility_shutoff_threat,new_haven,Age,Ages 50-64,0.11
2018,utility_shutoff_threat,new_haven,Age,Ages 65+,0.030303030303030304
2018,utility_shutoff_threat,new_haven,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,new_haven,Education,High school or less,0.17
2018,utility_shutoff_threat,new_haven,Education,Some college or Associate's,0.19
2018,utility_shutoff_threat,new_haven,Income,$75K+,0.07
2018,utility_shutoff_threat,new_haven,Income,<$30K,0.21
2018,utility_shutoff_threat,new_haven,Income,$30K-$75K,0.17
2018,utility_shutoff_threat,new_haven,Race/Ethnicity,White,0.1
2018,utility_shutoff_threat,new_haven,Race/Ethnicity,Black,0.2
2018,utility_shutoff_threat,new_haven,Race/Ethnicity,Latino,0.25
2018,utility_shutoff_threat,new_haven,With children,No children,0.08
2018,utility_shutoff_threat,new_haven,With children,Children in household,0.27
2018,utility_shutoff_threat,new_haven_county,Total,Total,0.11
2018,utility_shutoff_threat,new_haven_county,Gender,Male,0.09
2018,utility_shutoff_threat,new_haven_county,Gender,Female,0.13
2018,utility_shutoff_threat,new_haven_county,Age,Ages 18-34,0.13
2018,utility_shutoff_threat,new_haven_county,Age,Ages 35-49,0.17
2018,utility_shutoff_threat,new_haven_county,Age,Ages 50-64,0.11
2018,utility_shutoff_threat,new_haven_county,Age,Ages 65+,0.04
2018,utility_shutoff_threat,new_haven_county,Education,Bachelor's or higher,0.07
2018,utility_shutoff_threat,new_haven_county,Education,High school or less,0.15
2018,utility_shutoff_threat,new_haven_county,Education,Some college or Associate's,0.14
2018,utility_shutoff_threat,new_haven_county,Income,<$15K,0.17
2018,utility_shutoff_threat,new_haven_county,Income,$15K-$30K,0.2
2018,utility_shutoff_threat,new_haven_county,Income,$30K-$50K,0.19
2018,utility_shutoff_threat,new_haven_county,Income,$50K-$75K,0.08
2018,utility_shutoff_threat,new_haven_county,Income,$75K-$100K,0.11
2018,utility_shutoff_threat,new_haven_county,Income,$100K-$200K,0.06
2018,utility_shutoff_threat,new_haven_county,Income,$200K+,0.03
2018,utility_shutoff_threat,new_haven_county,Race/Ethnicity,White,0.09
2018,utility_shutoff_threat,new_haven_county,Race/Ethnicity,Black,0.19
2018,utility_shutoff_threat,new_haven_county,Race/Ethnicity,Latino,0.2
2018,utility_shutoff_threat,new_haven_county,With children,No children,0.09
2018,utility_shutoff_threat,new_haven_county,With children,Children in household,0.16
2018,utility_shutoff_threat,new_haven_inner_ring,Total,Total,0.12
2018,utility_shutoff_threat,new_haven_inner_ring,Gender,Male,0.1
2018,utility_shutoff_threat,new_haven_inner_ring,Gender,Female,0.13131313131313133
2018,utility_shutoff_threat,new_haven_inner_ring,Age,Ages 35-49,0.16
2018,utility_shutoff_threat,new_haven_inner_ring,Age,Ages 50-64,0.19
2018,utility_shutoff_threat,new_haven_inner_ring,Age,Ages 65+,0.04
2018,utility_shutoff_threat,new_haven_inner_ring,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,new_haven_inner_ring,Education,High school or less,0.17
2018,utility_shutoff_threat,new_haven_inner_ring,Education,Some college or Associate's,0.12
2018,utility_shutoff_threat,new_haven_inner_ring,Income,$75K+,0.08
2018,utility_shutoff_threat,new_haven_inner_ring,Income,<$30K,0.19
2018,utility_shutoff_threat,new_haven_inner_ring,Income,$30K-$75K,0.14
2018,utility_shutoff_threat,new_haven_inner_ring,With children,No children,0.12
2018,utility_shutoff_threat,new_haven_inner_ring,With children,Children in household,0.12
2018,utility_shutoff_threat,new_haven_outer_ring,Total,Total,0.04
2018,utility_shutoff_threat,new_haven_outer_ring,Gender,Male,0.02
2018,utility_shutoff_threat,new_haven_outer_ring,Gender,Female,0.06
2018,utility_shutoff_threat,new_london,Total,Total,0.23
2018,utility_shutoff_threat,new_london_county,Total,Total,0.09
2018,utility_shutoff_threat,new_london_county,Gender,Male,0.1
2018,utility_shutoff_threat,new_london_county,Gender,Female,0.08
2018,utility_shutoff_threat,new_london_county,Age,Ages 18-34,0.13
2018,utility_shutoff_threat,new_london_county,Age,Ages 35-49,0.11
2018,utility_shutoff_threat,new_london_county,Age,Ages 50-64,0.1
2018,utility_shutoff_threat,new_london_county,Age,Ages 65+,0.020202020202020204
2018,utility_shutoff_threat,new_london_county,Education,Bachelor's or higher,0.08
2018,utility_shutoff_threat,new_london_county,Education,High school or less,0.15
2018,utility_shutoff_threat,new_london_county,Education,Some college or Associate's,0.06
2018,utility_shutoff_threat,new_london_county,Income,$75K+,0.06
2018,utility_shutoff_threat,new_london_county,Income,<$30K,0.17
2018,utility_shutoff_threat,new_london_county,Income,$30K-$75K,0.09
2018,utility_shutoff_threat,new_london_county,Race/Ethnicity,White,0.08
2018,utility_shutoff_threat,new_london_county,Race/Ethnicity,Not white,0.15
2018,utility_shutoff_threat,new_london_county,With children,No children,0.05
2018,utility_shutoff_threat,new_london_county,With children,Children in household,0.18
2018,utility_shutoff_threat,new_milford,Total,Total,0.09
2018,utility_shutoff_threat,newtown,Total,Total,0.04040404040404041
2018,utility_shutoff_threat,norwalk,Total,Total,0.07142857142857144
2018,utility_shutoff_threat,norwalk,Gender,Male,0.07291666666666667
2018,utility_shutoff_threat,norwalk,Gender,Female,0.07
2018,utility_shutoff_threat,norwalk,Age,Ages 35-49,0.11224489795918367
2018,utility_shutoff_threat,norwalk,Age,Ages 50-64,0.03
2018,utility_shutoff_threat,norwalk,Age,Ages 65+,0.02
2018,utility_shutoff_threat,norwalk,Income,$75K+,0.06
2018,utility_shutoff_threat,norwalk,Income,<$30K,0.11
2018,utility_shutoff_threat,norwalk,Income,$30K-$75K,0.08
2018,utility_shutoff_threat,norwalk,Race/Ethnicity,White,0.06060606060606061
2018,utility_shutoff_threat,norwalk,Race/Ethnicity,Not white,0.09183673469387756
2018,utility_shutoff_threat,norwalk,With children,No children,0.04040404040404041
2018,utility_shutoff_threat,norwalk,With children,Children in household,0.13402061855670103
