indicator,year,proper_name,name,category,group,response,value
obesity,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Latino,obesity,0.39
obesity,2018,Greater New Haven,greater_new_haven,Education,High school or less,obesity,0.34
obesity,2018,Greater New Haven,greater_new_haven,Education,Some college or Associate's,obesity,0.31
obesity,2018,Greater New Haven,greater_new_haven,Education,Bachelor's or higher,obesity,0.26
obesity,2018,Greater New Haven,greater_new_haven,Income,Under $30K,obesity,0.38
obesity,2018,Greater New Haven,greater_new_haven,Income,$30K-$100K,obesity,0.28
obesity,2018,Greater New Haven,greater_new_haven,Income,$100K+,obesity,0.28
obesity,2018,Greater New Haven,greater_new_haven,With children,No children,obesity,0.29
obesity,2018,Greater New Haven,greater_new_haven,With children,Children in household,obesity,0.31
obesity,2018,Greater New London,greater_new_london,Total,Greater New London,obesity,0.31
obesity,2018,Greater Waterbury,greater_waterbury,Total,Greater Waterbury,obesity,0.33
obesity,2018,Greenwich,greenwich,Total,Greenwich,obesity,0.14
obesity,2018,Groton,groton,Total,Groton,obesity,0.35
obesity,2018,Hamden,hamden,Total,Hamden,obesity,0.31
obesity,2018,Hartford,hartford,Total,Hartford,obesity,0.35
obesity,2018,Hartford Inner Ring,hartford_inner_ring,Total,Hartford Inner Ring,obesity,0.34
obesity,2018,Hartford Outer Ring,hartford_outer_ring,Total,Hartford Outer Ring,obesity,0.22
obesity,2018,Litchfield County,litchfield_county,Total,Litchfield County,obesity,0.3
obesity,2018,Manchester,manchester,Total,Manchester,obesity,0.28
obesity,2018,Meriden,meriden,Total,Meriden,obesity,0.35
obesity,2018,Middlesex County,middlesex_county,Total,Middlesex County,obesity,0.24
obesity,2018,Middletown,middletown,Total,Middletown,obesity,0.28
obesity,2018,Milford,milford,Total,Milford,obesity,0.29
obesity,2018,Monroe,monroe,Total,Monroe,obesity,0.21
obesity,2018,Naugatuck,naugatuck,Total,Naugatuck,obesity,0.36
obesity,2018,Ncdhd,ncdhd,Total,Ncdhd,obesity,0.31
obesity,2018,Nddh,nddh,Total,Nddh,obesity,0.31
obesity,2018,New Britain,new_britain,Total,New Britain,obesity,0.29
obesity,2018,New Haven,new_haven,Total,New Haven,obesity,0.31
obesity,2018,New Haven County,new_haven_county,Total,New Haven County,obesity,0.32
obesity,2018,New Haven Inner Ring,new_haven_inner_ring,Total,New Haven Inner Ring,obesity,0.35
obesity,2018,New Haven Outer Ring,new_haven_outer_ring,Total,New Haven Outer Ring,obesity,0.28
obesity,2018,New London,new_london,Total,New London,obesity,0.39
obesity,2018,New London County,new_london_county,Total,New London County,obesity,0.31
obesity,2018,New Milford,new_milford,Total,New Milford,obesity,0.35
obesity,2018,Newtown,newtown,Total,Newtown,obesity,0.27
obesity,2018,Norwalk,norwalk,Total,Norwalk,obesity,0.24
obesity,2018,Norwich,norwich,Total,Norwich,obesity,0.34
obesity,2018,Nyborder,nyborder,Total,Nyborder,obesity,0.22
obesity,2018,Oxford,oxford,Total,Oxford,obesity,0.23
obesity,2018,Pomperaug,pomperaug,Total,Pomperaug,obesity,0.27
obesity,2018,Port Chester Ny,port_chester_ny,Total,Port Chester Ny,obesity,0.23
obesity,2018,Seymour,seymour,Total,Seymour,obesity,0.28
obesity,2018,Shelton,shelton,Total,Shelton,obesity,0.3
obesity,2018,Stamford,stamford,Total,Stamford,obesity,0.23
obesity,2018,Stratford,stratford,Total,Stratford,obesity,0.37
obesity,2018,Tolland County,tolland_county,Total,Tolland County,obesity,0.27
obesity,2018,Trumbull,trumbull,Total,Trumbull,obesity,0.2
obesity,2018,Valley,valley,Total,Valley,obesity,0.32
obesity,2018,Valley,valley,Gender,Male,obesity,0.3
obesity,2018,Valley,valley,Gender,Female,obesity,0.34
obesity,2018,Valley,valley,Age,Ages 18-34,obesity,0.22
obesity,2018,Valley,valley,Age,Ages 35-49,obesity,0.36
obesity,2018,Valley,valley,Age,Ages 50-64,obesity,0.41
obesity,2018,Valley,valley,Age,Ages 65+,obesity,0.29
obesity,2018,Valley,valley,Race/Ethnicity,White,obesity,0.32
obesity,2018,Valley,valley,Race/Ethnicity,Not white,obesity,0.3
obesity,2018,Valley,valley,Education,High school or less,obesity,0.34
obesity,2018,Valley,valley,Education,Some college or Associate's,obesity,0.36
obesity,2018,Valley,valley,Education,Bachelor's or higher,obesity,0.27
obesity,2018,Valley,valley,Income,Under $30K,obesity,0.32
obesity,2018,Valley,valley,Income,$30K-$75K,obesity,0.36
obesity,2018,Valley,valley,Income,$75K+,obesity,0.31
obesity,2018,Valley,valley,With children,No children,obesity,0.3
obesity,2018,Valley,valley,With children,Children in household,obesity,0.35
obesity,2018,Wallingford,wallingford,Total,Wallingford,obesity,0.31
obesity,2018,Waterbury,waterbury,Total,Waterbury,obesity,0.41
obesity,2018,West Hartford,west_hartford,Total,West Hartford,obesity,0.15
obesity,2018,West Haven,west_haven,Total,West Haven,obesity,0.4
obesity,2018,Windham,windham,Total,Windham,obesity,0.35
obesity,2018,Windham County,windham_county,Total,Windham County,obesity,0.31
health_insurance,2018,5ct,5ct,Wealthy,Wealthy,has_insurance,0.95
health_insurance,2018,5ct,5ct,Suburban,Suburban,has_insurance,0.96
health_insurance,2018,5ct,5ct,Rural,Rural,has_insurance,0.96
health_insurance,2018,5ct,5ct,Urban Periphery,Urban Periphery,has_insurance,0.96
health_insurance,2018,5ct,5ct,Urban Core,Urban Core,has_insurance,0.91
health_insurance,2018,Ansonia,ansonia,Total,Ansonia,has_insurance,0.95
health_insurance,2018,Bridgeport,bridgeport,Total,Bridgeport,has_insurance,0.89
health_insurance,2018,Bristol,bristol,Total,Bristol,has_insurance,0.93
health_insurance,2018,Cchd Central Ct Health District,cchd_central_ct_health_district,Total,Cchd Central Ct Health District,has_insurance,0.99
health_insurance,2018,Chesprocott,chesprocott,Total,Chesprocott,has_insurance,0.97
health_insurance,2018,Connecticut,connecticut,Total,Connecticut,has_insurance,0.95
health_insurance,2018,Connecticut,connecticut,Gender,Male,has_insurance,0.94
health_insurance,2018,Connecticut,connecticut,Gender,Female,has_insurance,0.96
health_insurance,2018,Connecticut,connecticut,Age,Ages 18-34,has_insurance,0.92
health_insurance,2018,Connecticut,connecticut,Age,Ages 35-49,has_insurance,0.95
health_insurance,2018,Connecticut,connecticut,Age,Ages 50-64,has_insurance,0.96
health_insurance,2018,Connecticut,connecticut,Age,Ages 65+,has_insurance,0.98
health_insurance,2018,Connecticut,connecticut,Race/Ethnicity,White,has_insurance,0.96
health_insurance,2018,Connecticut,connecticut,Race/Ethnicity,Black,has_insurance,0.9
health_insurance,2018,Connecticut,connecticut,Race/Ethnicity,Latino,has_insurance,0.89
health_insurance,2018,Connecticut,connecticut,Education,High school or less,has_insurance,0.9
health_insurance,2018,Connecticut,connecticut,Education,Some college or Associate's,has_insurance,0.94
health_insurance,2018,Connecticut,connecticut,Education,Bachelor's or higher,has_insurance,0.97
health_insurance,2018,Connecticut,connecticut,Income,Under $30K,has_insurance,0.9
health_insurance,2018,Connecticut,connecticut,Income,$30K-$100K,has_insurance,0.95
health_insurance,2018,Connecticut,connecticut,Income,$100K+,has_insurance,0.98
health_insurance,2018,Connecticut,connecticut,With children,No children,has_insurance,0.95
health_insurance,2018,Connecticut,connecticut,With children,Children in household,has_insurance,0.94
health_insurance,2018,Danbury,danbury,Total,Danbury,has_insurance,0.95
health_insurance,2018,Darien,darien,Total,Darien,has_insurance,0.98
health_insurance,2018,Derby,derby,Total,Derby,has_insurance,0.97
health_insurance,2018,East Hartford,east_hartford,Total,East Hartford,has_insurance,0.91
health_insurance,2018,East Haven,east_haven,Total,East Haven,has_insurance,0.95
health_insurance,2018,Ehhd,ehhd,Total,Ehhd,has_insurance,0.97
health_insurance,2018,Fairfield,fairfield,Total,Fairfield,has_insurance,0.96
health_insurance,2018,Fairfield County,fairfield_county,Total,Fairfield County,has_insurance,0.94
health_insurance,2018,Fairfield County,fairfield_county,Gender,Male,has_insurance,0.93
health_insurance,2018,Fairfield County,fairfield_county,Gender,Female,has_insurance,0.95
health_insurance,2018,Fairfield County,fairfield_county,Age,Ages 18-34,has_insurance,0.9
health_insurance,2018,Fairfield County,fairfield_county,Age,Ages 35-49,has_insurance,0.94
health_insurance,2018,Fairfield County,fairfield_county,Age,Ages 50-64,has_insurance,0.95
health_insurance,2018,Fairfield County,fairfield_county,Age,Ages 65+,has_insurance,0.99
health_insurance,2018,Fairfield County,fairfield_county,Race/Ethnicity,White,has_insurance,0.97
health_insurance,2018,Fairfield County,fairfield_county,Race/Ethnicity,Black,has_insurance,0.87
health_insurance,2018,Fairfield County,fairfield_county,Race/Ethnicity,Latino,has_insurance,0.86
health_insurance,2018,Fairfield County,fairfield_county,Education,High school or less,has_insurance,0.89
health_insurance,2018,Fairfield County,fairfield_county,Education,Some college or Associate's,has_insurance,0.94
health_insurance,2018,Fairfield County,fairfield_county,Education,Bachelor's or higher,has_insurance,0.96
health_insurance,2018,Fairfield County,fairfield_county,Income,Under $30K,has_insurance,0.85
health_insurance,2018,Fairfield County,fairfield_county,Income,$30K-$100K,has_insurance,0.94
health_insurance,2018,Fairfield County,fairfield_county,Income,$100K+,has_insurance,0.98
health_insurance,2018,Fairfield County,fairfield_county,With children,No children,has_insurance,0.95
health_insurance,2018,Fairfield County,fairfield_county,With children,Children in household,has_insurance,0.94
health_insurance,2018,Fcht,fcht,Total,Fcht,has_insurance,0.91
health_insurance,2018,Greater Bridgeport,greater_bridgeport,Total,Greater Bridgeport,has_insurance,0.92
health_insurance,2018,Greater Danbury,greater_danbury,Total,Greater Danbury,has_insurance,0.95
health_insurance,2018,Greater Greenwich,greater_greenwich,Total,Greater Greenwich,has_insurance,0.93
health_insurance,2018,Greater Hartford,greater_hartford,Total,Greater Hartford,has_insurance,0.96
health_insurance,2018,Greater Hartford,greater_hartford,Gender,Male,has_insurance,0.94
health_insurance,2018,Greater Hartford,greater_hartford,Gender,Female,has_insurance,0.97
health_insurance,2018,Greater Hartford,greater_hartford,Age,Ages 18-34,has_insurance,0.94
health_insurance,2018,Greater Hartford,greater_hartford,Age,Ages 35-49,has_insurance,0.95
health_insurance,2018,Greater Hartford,greater_hartford,Age,Ages 50-64,has_insurance,0.95
health_insurance,2018,Greater Hartford,greater_hartford,Age,Ages 65+,has_insurance,0.99
health_insurance,2018,Greater Hartford,greater_hartford,Race/Ethnicity,White,has_insurance,0.97
health_insurance,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Black,has_insurance,0.9
health_insurance,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Latino,has_insurance,0.89
health_insurance,2018,Greater Hartford,greater_hartford,Education,High school or less,has_insurance,0.9
health_insurance,2018,Greater Hartford,greater_hartford,Education,Some college or Associate's,has_insurance,0.96
health_insurance,2018,Greater Hartford,greater_hartford,Education,Bachelor's or higher,has_insurance,0.98
health_insurance,2018,Greater Hartford,greater_hartford,Income,Under $30K,has_insurance,0.91
health_insurance,2018,Greater Hartford,greater_hartford,Income,$30K-$100K,has_insurance,0.96
health_insurance,2018,Greater Hartford,greater_hartford,Income,$100K+,has_insurance,0.99
health_insurance,2018,Greater Hartford,greater_hartford,With children,No children,has_insurance,0.96
health_insurance,2018,Greater Hartford,greater_hartford,With children,Children in household,has_insurance,0.95
health_insurance,2018,Greater New Haven,greater_new_haven,Total,Greater New Haven,has_insurance,0.95
health_insurance,2018,Greater New Haven,greater_new_haven,Gender,Male,has_insurance,0.93
health_insurance,2018,Greater New Haven,greater_new_haven,Gender,Female,has_insurance,0.96
health_insurance,2018,Greater New Haven,greater_new_haven,Age,Ages 18-34,has_insurance,0.92
health_insurance,2018,Greater New Haven,greater_new_haven,Age,Ages 35-49,has_insurance,0.95
health_insurance,2018,Greater New Haven,greater_new_haven,Age,Ages 50-64,has_insurance,0.97
health_insurance,2018,Greater New Haven,greater_new_haven,Age,Ages 65+,has_insurance,0.97
health_insurance,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,White,has_insurance,0.96
health_insurance,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Black,has_insurance,0.93
health_insurance,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Latino,has_insurance,0.88
health_insurance,2018,Greater New Haven,greater_new_haven,Education,High school or less,has_insurance,0.93
health_insurance,2018,Greater New Haven,greater_new_haven,Education,Some college or Associate's,has_insurance,0.93
health_insurance,2018,Greater New Haven,greater_new_haven,Education,Bachelor's or higher,has_insurance,0.97
health_insurance,2018,Greater New Haven,greater_new_haven,Income,Under $30K,has_insurance,0.91
health_insurance,2018,Greater New Haven,greater_new_haven,Income,$30K-$100K,has_insurance,0.95
health_insurance,2018,Greater New Haven,greater_new_haven,Income,$100K+,has_insurance,0.98
health_insurance,2018,Greater New Haven,greater_new_haven,With children,No children,has_insurance,0.95
health_insurance,2018,Greater New Haven,greater_new_haven,With children,Children in household,has_insurance,0.95
health_insurance,2018,Greater New London,greater_new_london,Total,Greater New London,has_insurance,0.94
health_insurance,2018,Greater Waterbury,greater_waterbury,Total,Greater Waterbury,has_insurance,0.95
health_insurance,2018,Greenwich,greenwich,Total,Greenwich,has_insurance,0.94
health_insurance,2018,Groton,groton,Total,Groton,has_insurance,0.95
health_insurance,2018,Hamden,hamden,Total,Hamden,has_insurance,0.95
health_insurance,2018,Hartford,hartford,Total,Hartford,has_insurance,0.91
health_insurance,2018,Hartford Inner Ring,hartford_inner_ring,Total,Hartford Inner Ring,has_insurance,0.96
health_insurance,2018,Hartford Outer Ring,hartford_outer_ring,Total,Hartford Outer Ring,has_insurance,0.97
health_insurance,2018,Litchfield County,litchfield_county,Total,Litchfield County,has_insurance,0.95
health_insurance,2018,Manchester,manchester,Total,Manchester,has_insurance,0.94
health_insurance,2018,Meriden,meriden,Total,Meriden,has_insurance,0.97
health_insurance,2018,Middlesex County,middlesex_county,Total,Middlesex County,has_insurance,0.97
health_insurance,2018,Middletown,middletown,Total,Middletown,has_insurance,0.98
health_insurance,2018,Milford,milford,Total,Milford,has_insurance,0.97
health_insurance,2018,Monroe,monroe,Total,Monroe,has_insurance,0.98
health_insurance,2018,Naugatuck,naugatuck,Total,Naugatuck,has_insurance,0.95
health_insurance,2018,Ncdhd,ncdhd,Total,Ncdhd,has_insurance,0.95
health_insurance,2018,Nddh,nddh,Total,Nddh,has_insurance,0.96
health_insurance,2018,New Britain,new_britain,Total,New Britain,has_insurance,0.95
health_insurance,2018,New Haven,new_haven,Total,New Haven,has_insurance,0.93
health_insurance,2018,New Haven County,new_haven_county,Total,New Haven County,has_insurance,0.95
health_insurance,2018,New Haven Inner Ring,new_haven_inner_ring,Total,New Haven Inner Ring,has_insurance,0.96
health_insurance,2018,New Haven Outer Ring,new_haven_outer_ring,Total,New Haven Outer Ring,has_insurance,0.97
health_insurance,2018,New London,new_london,Total,New London,has_insurance,0.85
health_insurance,2018,New London County,new_london_county,Total,New London County,has_insurance,0.95
health_insurance,2018,New Milford,new_milford,Total,New Milford,has_insurance,0.95
health_insurance,2018,Newtown,newtown,Total,Newtown,has_insurance,0.98
health_insurance,2018,Norwalk,norwalk,Total,Norwalk,has_insurance,0.95
health_insurance,2018,Norwich,norwich,Total,Norwich,has_insurance,0.94
health_insurance,2018,Nyborder,nyborder,Total,Nyborder,has_insurance,0.91
health_insurance,2018,Oxford,oxford,Total,Oxford,has_insurance,0.94
health_insurance,2018,Pomperaug,pomperaug,Total,Pomperaug,has_insurance,0.97
health_insurance,2018,Port Chester Ny,port_chester_ny,Total,Port Chester Ny,has_insurance,0.87
health_insurance,2018,Seymour,seymour,Total,Seymour,has_insurance,0.99
health_insurance,2018,Shelton,shelton,Total,Shelton,has_insurance,0.99
health_insurance,2018,Stamford,stamford,Total,Stamford,has_insurance,0.94
health_insurance,2018,Stratford,stratford,Total,Stratford,has_insurance,0.92
health_insurance,2018,Tolland County,tolland_county,Total,Tolland County,has_insurance,0.96
health_insurance,2018,Trumbull,trumbull,Total,Trumbull,has_insurance,0.98
health_insurance,2018,Valley,valley,Total,Valley,has_insurance,0.98
health_insurance,2018,Valley,valley,Gender,Male,has_insurance,0.96
health_insurance,2018,Valley,valley,Gender,Female,has_insurance,0.98
health_insurance,2018,Valley,valley,Age,Ages 18-34,has_insurance,0.95
health_insurance,2018,Valley,valley,Age,Ages 35-49,has_insurance,0.97
health_insurance,2018,Valley,valley,Age,Ages 50-64,has_insurance,0.97
health_insurance,2018,Valley,valley,Age,Ages 65+,has_insurance,0.98
health_insurance,2018,Valley,valley,Race/Ethnicity,White,has_insurance,0.97
health_insurance,2018,Valley,valley,Race/Ethnicity,Not white,has_insurance,0.95
health_insurance,2018,Valley,valley,Education,High school or less,has_insurance,0.93
health_insurance,2018,Valley,valley,Education,Some college or Associate's,has_insurance,0.97
health_insurance,2018,Valley,valley,Education,Bachelor's or higher,has_insurance,0.99
health_insurance,2018,Valley,valley,Income,Under $30K,has_insurance,0.95
health_insurance,2018,Valley,valley,Income,$30K-$75K,has_insurance,0.96
health_insurance,2018,Valley,valley,Income,$75K+,has_insurance,0.99
health_insurance,2018,Valley,valley,With children,No children,has_insurance,0.97
health_insurance,2018,Valley,valley,With children,Children in household,has_insurance,0.98
health_insurance,2018,Wallingford,wallingford,Total,Wallingford,has_insurance,0.96
health_insurance,2018,Waterbury,waterbury,Total,Waterbury,has_insurance,0.91
health_insurance,2018,West Hartford,west_hartford,Total,West Hartford,has_insurance,0.96
health_insurance,2018,West Haven,west_haven,Total,West Haven,has_insurance,0.95
health_insurance,2018,Windham,windham,Total,Windham,has_insurance,0.92
health_insurance,2018,Windham County,windham_county,Total,Windham County,has_insurance,0.95
dentist,2018,5ct,5ct,Wealthy,Wealthy,less_than_1yr,0.83
dentist,2018,5ct,5ct,Suburban,Suburban,less_than_1yr,0.8
dentist,2018,5ct,5ct,Rural,Rural,less_than_1yr,0.74
dentist,2018,5ct,5ct,Urban Periphery,Urban Periphery,less_than_1yr,0.74
dentist,2018,5ct,5ct,Urban Core,Urban Core,less_than_1yr,0.65
dentist,2018,Ansonia,ansonia,Total,Ansonia,less_than_1yr,0.77
dentist,2018,Bridgeport,bridgeport,Total,Bridgeport,less_than_1yr,0.62
dentist,2018,Bristol,bristol,Total,Bristol,less_than_1yr,0.7
dentist,2018,Cchd Central Ct Health District,cchd_central_ct_health_district,Total,Cchd Central Ct Health District,less_than_1yr,0.83
dentist,2018,Chesprocott,chesprocott,Total,Chesprocott,less_than_1yr,0.81
dentist,2018,Connecticut,connecticut,Total,Connecticut,less_than_1yr,0.74
dentist,2018,Connecticut,connecticut,Gender,Male,less_than_1yr,0.74
dentist,2018,Connecticut,connecticut,Gender,Female,less_than_1yr,0.76
dentist,2018,Connecticut,connecticut,Age,Ages 18-34,less_than_1yr,0.68
dentist,2018,Connecticut,connecticut,Age,Ages 35-49,less_than_1yr,0.74
dentist,2018,Connecticut,connecticut,Age,Ages 50-64,less_than_1yr,0.79
dentist,2018,Connecticut,connecticut,Age,Ages 65+,less_than_1yr,0.77
dentist,2018,Connecticut,connecticut,Race/Ethnicity,White,less_than_1yr,0.77
dentist,2018,Connecticut,connecticut,Race/Ethnicity,Black,less_than_1yr,0.7
dentist,2018,Connecticut,connecticut,Race/Ethnicity,Latino,less_than_1yr,0.71
dentist,2018,Connecticut,connecticut,Education,High school or less,less_than_1yr,0.65
dentist,2018,Connecticut,connecticut,Education,Some college or Associate's,less_than_1yr,0.71
dentist,2018,Connecticut,connecticut,Education,Bachelor's or higher,less_than_1yr,0.82
dentist,2018,Connecticut,connecticut,Income,Under $30K,less_than_1yr,0.57
dentist,2018,Connecticut,connecticut,Income,$30K-$100K,less_than_1yr,0.74
dentist,2018,Connecticut,connecticut,Income,$100K+,less_than_1yr,0.86
dentist,2018,Connecticut,connecticut,With children,No children,less_than_1yr,0.74
dentist,2018,Connecticut,connecticut,With children,Children in household,less_than_1yr,0.75
dentist,2018,Danbury,danbury,Total,Danbury,less_than_1yr,0.77
dentist,2018,Darien,darien,Total,Darien,less_than_1yr,0.91
dentist,2018,Derby,derby,Total,Derby,less_than_1yr,0.69
dentist,2018,East Hartford,east_hartford,Total,East Hartford,less_than_1yr,0.67
dentist,2018,East Haven,east_haven,Total,East Haven,less_than_1yr,0.7
dentist,2018,Ehhd,ehhd,Total,Ehhd,less_than_1yr,0.77
dentist,2018,Fairfield,fairfield,Total,Fairfield,less_than_1yr,0.8
dentist,2018,Fairfield County,fairfield_county,Total,Fairfield County,less_than_1yr,0.78
dentist,2018,Fairfield County,fairfield_county,Gender,Male,less_than_1yr,0.76
dentist,2018,Fairfield County,fairfield_county,Gender,Female,less_than_1yr,0.78
dentist,2018,Fairfield County,fairfield_county,Age,Ages 18-34,less_than_1yr,0.7
dentist,2018,Fairfield County,fairfield_county,Age,Ages 35-49,less_than_1yr,0.76
dentist,2018,Fairfield County,fairfield_county,Age,Ages 50-64,less_than_1yr,0.82
dentist,2018,Fairfield County,fairfield_county,Age,Ages 65+,less_than_1yr,0.8
dentist,2018,Fairfield County,fairfield_county,Race/Ethnicity,White,less_than_1yr,0.81
dentist,2018,Fairfield County,fairfield_county,Race/Ethnicity,Black,less_than_1yr,0.63
dentist,2018,Fairfield County,fairfield_county,Race/Ethnicity,Latino,less_than_1yr,0.71
dentist,2018,Fairfield County,fairfield_county,Education,High school or less,less_than_1yr,0.7
dentist,2018,Fairfield County,fairfield_county,Education,Some college or Associate's,less_than_1yr,0.74
dentist,2018,Fairfield County,fairfield_county,Education,Bachelor's or higher,less_than_1yr,0.82
dentist,2018,Fairfield County,fairfield_county,Income,Under $30K,less_than_1yr,0.61
dentist,2018,Fairfield County,fairfield_county,Income,$30K-$100K,less_than_1yr,0.74
dentist,2018,Fairfield County,fairfield_county,Income,$100K+,less_than_1yr,0.87
dentist,2018,Fairfield County,fairfield_county,With children,No children,less_than_1yr,0.76
dentist,2018,Fairfield County,fairfield_county,With children,Children in household,less_than_1yr,0.78
dentist,2018,Fcht,fcht,Total,Fcht,less_than_1yr,0.78
dentist,2018,Greater Bridgeport,greater_bridgeport,Total,Greater Bridgeport,less_than_1yr,0.72
dentist,2018,Greater Danbury,greater_danbury,Total,Greater Danbury,less_than_1yr,0.79
dentist,2018,Greater Greenwich,greater_greenwich,Total,Greater Greenwich,less_than_1yr,0.82
dentist,2018,Greater Hartford,greater_hartford,Total,Greater Hartford,less_than_1yr,0.76
dentist,2018,Greater Hartford,greater_hartford,Gender,Male,less_than_1yr,0.74
dentist,2018,Greater Hartford,greater_hartford,Gender,Female,less_than_1yr,0.76
dentist,2018,Greater Hartford,greater_hartford,Age,Ages 18-34,less_than_1yr,0.69
dentist,2018,Greater Hartford,greater_hartford,Age,Ages 35-49,less_than_1yr,0.73
dentist,2018,Greater Hartford,greater_hartford,Age,Ages 50-64,less_than_1yr,0.81
dentist,2018,Greater Hartford,greater_hartford,Age,Ages 65+,less_than_1yr,0.8
dentist,2018,Greater Hartford,greater_hartford,Race/Ethnicity,White,less_than_1yr,0.76
dentist,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Black,less_than_1yr,0.74
dentist,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Latino,less_than_1yr,0.71
dentist,2018,Greater Hartford,greater_hartford,Education,High school or less,less_than_1yr,0.62
dentist,2018,Greater Hartford,greater_hartford,Education,Some college or Associate's,less_than_1yr,0.72
dentist,2018,Greater Hartford,greater_hartford,Education,Bachelor's or higher,less_than_1yr,0.84
dentist,2018,Greater Hartford,greater_hartford,Income,Under $30K,less_than_1yr,0.56
dentist,2018,Greater Hartford,greater_hartford,Income,$30K-$100K,less_than_1yr,0.75
dentist,2018,Greater Hartford,greater_hartford,Income,$100K+,less_than_1yr,0.88
dentist,2018,Greater Hartford,greater_hartford,With children,No children,less_than_1yr,0.76
dentist,2018,Greater Hartford,greater_hartford,With children,Children in household,less_than_1yr,0.74
dentist,2018,Greater New Haven,greater_new_haven,Total,Greater New Haven,less_than_1yr,0.72
dentist,2018,Greater New Haven,greater_new_haven,Gender,Male,less_than_1yr,0.69
dentist,2018,Greater New Haven,greater_new_haven,Gender,Female,less_than_1yr,0.76
dentist,2018,Greater New Haven,greater_new_haven,Age,Ages 18-34,less_than_1yr,0.66
dentist,2018,Greater New Haven,greater_new_haven,Age,Ages 35-49,less_than_1yr,0.7
dentist,2018,Greater New Haven,greater_new_haven,Age,Ages 50-64,less_than_1yr,0.78
dentist,2018,Greater New Haven,greater_new_haven,Age,Ages 65+,less_than_1yr,0.76
dentist,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,White,less_than_1yr,0.75
dentist,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Black,less_than_1yr,0.7
dentist,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Latino,less_than_1yr,0.72
dentist,2018,Greater New Haven,greater_new_haven,Education,High school or less,less_than_1yr,0.64
dentist,2018,Greater New Haven,greater_new_haven,Education,Some college or Associate's,less_than_1yr,0.69
dentist,2018,Greater New Haven,greater_new_haven,Education,Bachelor's or higher,less_than_1yr,0.79
dentist,2018,Greater New Haven,greater_new_haven,Income,Under $30K,less_than_1yr,0.56
dentist,2018,Greater New Haven,greater_new_haven,Income,$30K-$100K,less_than_1yr,0.71
dentist,2018,Greater New Haven,greater_new_haven,Income,$100K+,less_than_1yr,0.87
dentist,2018,Greater New Haven,greater_new_haven,With children,No children,less_than_1yr,0.72
dentist,2018,Greater New Haven,greater_new_haven,With children,Children in household,less_than_1yr,0.74
dentist,2018,Greater New London,greater_new_london,Total,Greater New London,less_than_1yr,0.77
dentist,2018,Greater Waterbury,greater_waterbury,Total,Greater Waterbury,less_than_1yr,0.74
dentist,2018,Greenwich,greenwich,Total,Greenwich,less_than_1yr,0.87
dentist,2018,Groton,groton,Total,Groton,less_than_1yr,0.77
dentist,2018,Hamden,hamden,Total,Hamden,less_than_1yr,0.74
dentist,2018,Hartford,hartford,Total,Hartford,less_than_1yr,0.65
dentist,2018,Hartford Inner Ring,hartford_inner_ring,Total,Hartford Inner Ring,less_than_1yr,0.73
dentist,2018,Hartford Outer Ring,hartford_outer_ring,Total,Hartford Outer Ring,less_than_1yr,0.82
dentist,2018,Litchfield County,litchfield_county,Total,Litchfield County,less_than_1yr,0.75
dentist,2018,Manchester,manchester,Total,Manchester,less_than_1yr,0.72
dentist,2018,Meriden,meriden,Total,Meriden,less_than_1yr,0.71
dentist,2018,Middlesex County,middlesex_county,Total,Middlesex County,less_than_1yr,0.76
dentist,2018,Middletown,middletown,Total,Middletown,less_than_1yr,0.75
dentist,2018,Milford,milford,Total,Milford,less_than_1yr,0.78
dentist,2018,Monroe,monroe,Total,Monroe,less_than_1yr,0.91
dentist,2018,Naugatuck,naugatuck,Total,Naugatuck,less_than_1yr,0.62
dentist,2018,Ncdhd,ncdhd,Total,Ncdhd,less_than_1yr,0.73
dentist,2018,Nddh,nddh,Total,Nddh,less_than_1yr,0.7
dentist,2018,New Britain,new_britain,Total,New Britain,less_than_1yr,0.68
dentist,2018,New Haven,new_haven,Total,New Haven,less_than_1yr,0.66
dentist,2018,New Haven County,new_haven_county,Total,New Haven County,less_than_1yr,0.73
dentist,2018,New Haven Inner Ring,new_haven_inner_ring,Total,New Haven Inner Ring,less_than_1yr,0.71
dentist,2018,New Haven Outer Ring,new_haven_outer_ring,Total,New Haven Outer Ring,less_than_1yr,0.82
dentist,2018,New London,new_london,Total,New London,less_than_1yr,0.7
dentist,2018,New London County,new_london_county,Total,New London County,less_than_1yr,0.74
dentist,2018,New Milford,new_milford,Total,New Milford,less_than_1yr,0.74
dentist,2018,Newtown,newtown,Total,Newtown,less_than_1yr,0.8
dentist,2018,Norwalk,norwalk,Total,Norwalk,less_than_1yr,0.76
dentist,2018,Norwich,norwich,Total,Norwich,less_than_1yr,0.7
