indicator,level,name,year,group,estimate,moe,share,sharemoe
tenure,4_towns,Union,2018,owner_occupied,349,50,0.969,0.021
tenure,4_towns,Vernon,2018,total_households,13086,339,NA,NA
tenure,4_towns,Vernon,2018,owner_occupied,6802,300,0.52,0.019
tenure,4_towns,Voluntown,2018,total_households,1007,56,NA,NA
tenure,4_towns,Voluntown,2018,owner_occupied,824,72,0.818,0.055
tenure,4_towns,Wallingford,2018,total_households,18518,411,NA,NA
tenure,4_towns,Wallingford,2018,owner_occupied,13505,488,0.729,0.021
tenure,4_towns,Warren,2018,total_households,569,47,NA,NA
tenure,4_towns,Warren,2018,owner_occupied,514,46,0.903,0.031
tenure,4_towns,Washington,2018,total_households,1394,134,NA,NA
tenure,4_towns,Washington,2018,owner_occupied,1126,134,0.808,0.057
tenure,4_towns,Waterbury,2018,total_households,40579,758,NA,NA
tenure,4_towns,Waterbury,2018,owner_occupied,17304,691,0.426,0.015
tenure,4_towns,Waterford,2018,total_households,7825,312,NA,NA
tenure,4_towns,Waterford,2018,owner_occupied,6446,316,0.824,0.023
tenure,4_towns,Watertown,2018,total_households,8522,323,NA,NA
tenure,4_towns,Watertown,2018,owner_occupied,6841,298,0.803,0.017
tenure,4_towns,West Hartford,2018,total_households,24491,384,NA,NA
tenure,4_towns,West Hartford,2018,owner_occupied,17544,388,0.716,0.011
tenure,4_towns,West Haven,2018,total_households,19576,496,NA,NA
tenure,4_towns,West Haven,2018,owner_occupied,10750,561,0.549,0.025
tenure,4_towns,Westbrook,2018,total_households,3077,214,NA,NA
tenure,4_towns,Westbrook,2018,owner_occupied,2430,236,0.79,0.054
tenure,4_towns,Weston,2018,total_households,3473,161,NA,NA
tenure,4_towns,Weston,2018,owner_occupied,3329,154,0.959,0.063
tenure,4_towns,Westport,2018,total_households,9896,259,NA,NA
tenure,4_towns,Westport,2018,owner_occupied,8331,284,0.842,0.018
tenure,4_towns,Wethersfield,2018,total_households,10843,272,NA,NA
tenure,4_towns,Wethersfield,2018,owner_occupied,8465,296,0.781,0.019
tenure,4_towns,Willington,2018,total_households,2483,197,NA,NA
tenure,4_towns,Willington,2018,owner_occupied,1641,200,0.661,0.061
tenure,4_towns,Wilton,2018,total_households,6028,182,NA,NA
tenure,4_towns,Wilton,2018,owner_occupied,5163,228,0.857,0.028
tenure,4_towns,Winchester,2018,total_households,4559,225,NA,NA
tenure,4_towns,Winchester,2018,owner_occupied,3019,285,0.662,0.053
tenure,4_towns,Windham,2018,total_households,8491,353,NA,NA
tenure,4_towns,Windham,2018,owner_occupied,4057,323,0.478,0.032
tenure,4_towns,Windsor,2018,total_households,10844,285,NA,NA
tenure,4_towns,Windsor,2018,owner_occupied,9156,331,0.844,0.021
tenure,4_towns,Windsor Locks,2018,total_households,5253,207,NA,NA
tenure,4_towns,Windsor Locks,2018,owner_occupied,3888,277,0.74,0.044
tenure,4_towns,Wolcott,2018,total_households,5880,251,NA,NA
tenure,4_towns,Wolcott,2018,owner_occupied,4947,260,0.841,0.026
tenure,4_towns,Woodbridge,2018,total_households,2931,134,NA,NA
tenure,4_towns,Woodbridge,2018,owner_occupied,2610,159,0.89,0.036
tenure,4_towns,Woodbury,2018,total_households,4139,198,NA,NA
tenure,4_towns,Woodbury,2018,owner_occupied,3147,240,0.76,0.045
tenure,4_towns,Woodstock,2018,total_households,3043,224,NA,NA
tenure,4_towns,Woodstock,2018,owner_occupied,2664,220,0.875,0.033
housing_cost,1_state,Connecticut,2018,total_households,1333621,7774,NA,NA
housing_cost,1_state,Connecticut,2018,cost_burden,484571,4796,0.363,0.003
housing_cost,2_counties,Fairfield County,2018,total_households,333240,3646,NA,NA
housing_cost,2_counties,Fairfield County,2018,cost_burden,133355,2489,0.4,0.006
housing_cost,2_counties,Hartford County,2018,total_households,340568,3779,NA,NA
housing_cost,2_counties,Hartford County,2018,cost_burden,117582,2300,0.345,0.006
housing_cost,2_counties,Litchfield County,2018,total_households,72352,1566,NA,NA
housing_cost,2_counties,Litchfield County,2018,cost_burden,23230,916,0.321,0.011
housing_cost,2_counties,Middlesex County,2018,total_households,65139,1609,NA,NA
housing_cost,2_counties,Middlesex County,2018,cost_burden,20950,977,0.322,0.013
housing_cost,2_counties,New Haven County,2018,total_households,319757,3723,NA,NA
housing_cost,2_counties,New Haven County,2018,cost_burden,123971,2352,0.388,0.006
housing_cost,2_counties,New London County,2018,total_households,104856,2085,NA,NA
housing_cost,2_counties,New London County,2018,cost_burden,34810,1300,0.332,0.01
housing_cost,2_counties,Tolland County,2018,total_households,54298,1476,NA,NA
housing_cost,2_counties,Tolland County,2018,cost_burden,16178,910,0.298,0.015
housing_cost,2_counties,Windham County,2018,total_households,43411,1360,NA,NA
housing_cost,2_counties,Windham County,2018,cost_burden,14495,852,0.334,0.017
housing_cost,3_regions,Greater Bridgeport,2018,total_households,110504,2046,NA,NA
housing_cost,3_regions,Greater Bridgeport,2018,cost_burden,49141,1457,0.445,0.01
housing_cost,3_regions,Greater New Haven,2018,total_households,172552,2741,NA,NA
housing_cost,3_regions,Greater New Haven,2018,cost_burden,71133,1861,0.412,0.009
housing_cost,3_regions,Greater Waterbury,2018,total_households,121776,2217,NA,NA
housing_cost,3_regions,Greater Waterbury,2018,cost_burden,44358,1418,0.364,0.01
housing_cost,3_regions,Lower Naugatuck Valley,2018,total_households,52210,1599,NA,NA
housing_cost,3_regions,Lower Naugatuck Valley,2018,cost_burden,17930,979,0.343,0.016
housing_cost,4_towns,Andover,2018,total_households,1235,178,NA,NA
housing_cost,4_towns,Andover,2018,cost_burden,269,90,0.218,0.066
housing_cost,4_towns,Ansonia,2018,total_households,7151,643,NA,NA
housing_cost,4_towns,Ansonia,2018,cost_burden,3152,444,0.441,0.048
housing_cost,4_towns,Ashford,2018,total_households,1680,215,NA,NA
housing_cost,4_towns,Ashford,2018,cost_burden,509,122,0.303,0.061
housing_cost,4_towns,Avon,2018,total_households,6846,451,NA,NA
housing_cost,4_towns,Avon,2018,cost_burden,1924,277,0.281,0.036
housing_cost,4_towns,Barkhamsted,2018,total_households,1349,188,NA,NA
housing_cost,4_towns,Barkhamsted,2018,cost_burden,341,100,0.253,0.065
housing_cost,4_towns,Beacon Falls,2018,total_households,2448,358,NA,NA
housing_cost,4_towns,Beacon Falls,2018,cost_burden,723,198,0.295,0.068
housing_cost,4_towns,Berlin,2018,total_households,8106,586,NA,NA
housing_cost,4_towns,Berlin,2018,cost_burden,2225,352,0.274,0.039
housing_cost,4_towns,Bethany,2018,total_households,1931,284,NA,NA
housing_cost,4_towns,Bethany,2018,cost_burden,477,161,0.247,0.075
housing_cost,4_towns,Bethel,2018,total_households,7140,526,NA,NA
housing_cost,4_towns,Bethel,2018,cost_burden,2295,344,0.321,0.042
housing_cost,4_towns,Bethlehem,2018,total_households,1272,175,NA,NA
housing_cost,4_towns,Bethlehem,2018,cost_burden,403,110,0.317,0.075
housing_cost,4_towns,Bloomfield,2018,total_households,8423,613,NA,NA
housing_cost,4_towns,Bloomfield,2018,cost_burden,3114,399,0.37,0.039
housing_cost,4_towns,Bolton,2018,total_households,1795,198,NA,NA
housing_cost,4_towns,Bolton,2018,cost_burden,458,118,0.255,0.059
housing_cost,4_towns,Bozrah,2018,total_households,974,114,NA,NA
housing_cost,4_towns,Bozrah,2018,cost_burden,169,51,0.174,0.048
housing_cost,4_towns,Branford,2018,total_households,12098,701,NA,NA
housing_cost,4_towns,Branford,2018,cost_burden,4351,475,0.36,0.033
housing_cost,4_towns,Bridgeport,2018,total_households,48968,1476,NA,NA
housing_cost,4_towns,Bridgeport,2018,cost_burden,26100,1076,0.533,0.015
housing_cost,4_towns,Bridgewater,2018,total_households,683,84,NA,NA
housing_cost,4_towns,Bridgewater,2018,cost_burden,179,40,0.262,0.049
housing_cost,4_towns,Bristol,2018,total_households,24013,1036,NA,NA
housing_cost,4_towns,Bristol,2018,cost_burden,7975,617,0.332,0.021
housing_cost,4_towns,Brookfield,2018,total_households,6061,488,NA,NA
housing_cost,4_towns,Brookfield,2018,cost_burden,2181,323,0.36,0.045
housing_cost,4_towns,Brooklyn,2018,total_households,3045,400,NA,NA
housing_cost,4_towns,Brooklyn,2018,cost_burden,1118,262,0.367,0.071
housing_cost,4_towns,Burlington,2018,total_households,3343,270,NA,NA
housing_cost,4_towns,Burlington,2018,cost_burden,739,149,0.221,0.041
housing_cost,4_towns,Canaan,2018,total_households,513,85,NA,NA
housing_cost,4_towns,Canaan,2018,cost_burden,152,42,0.296,0.066
housing_cost,4_towns,Canterbury,2018,total_households,1809,210,NA,NA
housing_cost,4_towns,Canterbury,2018,cost_burden,456,114,0.252,0.056
housing_cost,4_towns,Canton,2018,total_households,4004,424,NA,NA
housing_cost,4_towns,Canton,2018,cost_burden,1235,246,0.308,0.052
housing_cost,4_towns,Chaplin,2018,total_households,902,135,NA,NA
housing_cost,4_towns,Chaplin,2018,cost_burden,270,75,0.299,0.07
housing_cost,4_towns,Cheshire,2018,total_households,9962,598,NA,NA
housing_cost,4_towns,Cheshire,2018,cost_burden,2088,329,0.21,0.031
housing_cost,4_towns,Chester,2018,total_households,1695,246,NA,NA
housing_cost,4_towns,Chester,2018,cost_burden,542,142,0.32,0.07
housing_cost,4_towns,Clinton,2018,total_households,5282,392,NA,NA
housing_cost,4_towns,Clinton,2018,cost_burden,2069,254,0.392,0.038
housing_cost,4_towns,Colchester,2018,total_households,5916,502,NA,NA
housing_cost,4_towns,Colchester,2018,cost_burden,1710,276,0.289,0.04
housing_cost,4_towns,Colebrook,2018,total_households,575,87,NA,NA
housing_cost,4_towns,Colebrook,2018,cost_burden,122,42,0.212,0.066
housing_cost,4_towns,Columbia,2018,total_households,2068,267,NA,NA
housing_cost,4_towns,Columbia,2018,cost_burden,370,130,0.179,0.058
housing_cost,4_towns,Cornwall,2018,total_households,556,76,NA,NA
housing_cost,4_towns,Cornwall,2018,cost_burden,197,46,0.354,0.067
housing_cost,4_towns,Coventry,2018,total_households,4741,458,NA,NA
housing_cost,4_towns,Coventry,2018,cost_burden,1109,237,0.234,0.045
housing_cost,4_towns,Cromwell,2018,total_households,5683,499,NA,NA
housing_cost,4_towns,Cromwell,2018,cost_burden,1613,287,0.284,0.044
housing_cost,4_towns,Danbury,2018,total_households,29123,1178,NA,NA
housing_cost,4_towns,Danbury,2018,cost_burden,12077,779,0.415,0.021
housing_cost,4_towns,Darien,2018,total_households,6810,408,NA,NA
housing_cost,4_towns,Darien,2018,cost_burden,2267,267,0.333,0.034
housing_cost,4_towns,Deep River,2018,total_households,1840,235,NA,NA
housing_cost,4_towns,Deep River,2018,cost_burden,710,151,0.386,0.066
housing_cost,4_towns,Derby,2018,total_households,4810,527,NA,NA
housing_cost,4_towns,Derby,2018,cost_burden,2318,368,0.482,0.055
housing_cost,4_towns,Durham,2018,total_households,2529,316,NA,NA
housing_cost,4_towns,Durham,2018,cost_burden,643,183,0.254,0.065
housing_cost,4_towns,East Granby,2018,total_households,2125,315,NA,NA
housing_cost,4_towns,East Granby,2018,cost_burden,536,184,0.252,0.078
housing_cost,4_towns,East Haddam,2018,total_households,3618,383,NA,NA
housing_cost,4_towns,East Haddam,2018,cost_burden,1029,235,0.284,0.058
housing_cost,4_towns,East Hampton,2018,total_households,4893,420,NA,NA
housing_cost,4_towns,East Hampton,2018,cost_burden,1337,243,0.273,0.044
housing_cost,4_towns,East Hartford,2018,total_households,18659,950,NA,NA
housing_cost,4_towns,East Hartford,2018,cost_burden,7784,658,0.417,0.028
housing_cost,4_towns,East Haven,2018,total_households,10834,685,NA,NA
housing_cost,4_towns,East Haven,2018,cost_burden,4258,457,0.393,0.034
housing_cost,4_towns,East Lyme,2018,total_households,7152,418,NA,NA
housing_cost,4_towns,East Lyme,2018,cost_burden,2091,244,0.292,0.03
housing_cost,4_towns,East Windsor,2018,total_households,4767,506,NA,NA
housing_cost,4_towns,East Windsor,2018,cost_burden,1509,318,0.317,0.058
housing_cost,4_towns,Eastford,2018,total_households,691,92,NA,NA
housing_cost,4_towns,Eastford,2018,cost_burden,171,51,0.247,0.066
housing_cost,4_towns,Easton,2018,total_households,2761,300,NA,NA
housing_cost,4_towns,Easton,2018,cost_burden,1088,200,0.394,0.058
housing_cost,4_towns,Ellington,2018,total_households,7003,676,NA,NA
housing_cost,4_towns,Ellington,2018,cost_burden,1960,389,0.28,0.049
housing_cost,4_towns,Enfield,2018,total_households,16258,719,NA,NA
housing_cost,4_towns,Enfield,2018,cost_burden,4549,418,0.28,0.023
housing_cost,4_towns,Essex,2018,total_households,2898,394,NA,NA
housing_cost,4_towns,Essex,2018,cost_burden,917,226,0.316,0.065
housing_cost,4_towns,Fairfield,2018,total_households,20291,727,NA,NA
housing_cost,4_towns,Fairfield,2018,cost_burden,6911,463,0.341,0.019
housing_cost,4_towns,Farmington,2018,total_households,10077,554,NA,NA
housing_cost,4_towns,Farmington,2018,cost_burden,2989,341,0.297,0.03
housing_cost,4_towns,Franklin,2018,total_households,704,77,NA,NA
housing_cost,4_towns,Franklin,2018,cost_burden,164,39,0.233,0.049
housing_cost,4_towns,Glastonbury,2018,total_households,13221,647,NA,NA
housing_cost,4_towns,Glastonbury,2018,cost_burden,3259,351,0.247,0.024
housing_cost,4_towns,Goshen,2018,total_households,1073,151,NA,NA
housing_cost,4_towns,Goshen,2018,cost_burden,286,90,0.267,0.075
housing_cost,4_towns,Granby,2018,total_households,4154,353,NA,NA
housing_cost,4_towns,Granby,2018,cost_burden,840,185,0.202,0.041
housing_cost,4_towns,Greenwich,2018,total_households,21620,841,NA,NA
housing_cost,4_towns,Greenwich,2018,cost_burden,7543,526,0.349,0.02
housing_cost,4_towns,Griswold,2018,total_households,4455,527,NA,NA
housing_cost,4_towns,Griswold,2018,cost_burden,1369,286,0.307,0.053
housing_cost,4_towns,Groton,2018,total_households,15253,778,NA,NA
housing_cost,4_towns,Groton,2018,cost_burden,5861,530,0.384,0.029
housing_cost,4_towns,Guilford,2018,total_households,8242,493,NA,NA
housing_cost,4_towns,Guilford,2018,cost_burden,2725,313,0.331,0.032
housing_cost,4_towns,Haddam,2018,total_households,3028,364,NA,NA
housing_cost,4_towns,Haddam,2018,cost_burden,876,223,0.289,0.065
housing_cost,4_towns,Hamden,2018,total_households,22483,1048,NA,NA
housing_cost,4_towns,Hamden,2018,cost_burden,8395,656,0.373,0.023
housing_cost,4_towns,Hampton,2018,total_households,745,88,NA,NA
housing_cost,4_towns,Hampton,2018,cost_burden,181,48,0.243,0.058
housing_cost,4_towns,Hartford,2018,total_households,44199,1370,NA,NA
housing_cost,4_towns,Hartford,2018,cost_burden,23091,975,0.522,0.015
housing_cost,4_towns,Hartland,2018,total_households,779,98,NA,NA
housing_cost,4_towns,Hartland,2018,cost_burden,184,48,0.236,0.054
housing_cost,4_towns,Harwinton,2018,total_households,1937,212,NA,NA
housing_cost,4_towns,Harwinton,2018,cost_burden,467,126,0.241,0.059
housing_cost,4_towns,Hebron,2018,total_households,3429,298,NA,NA
housing_cost,4_towns,Hebron,2018,cost_burden,779,169,0.227,0.045
housing_cost,4_towns,Kent,2018,total_households,1070,190,NA,NA
housing_cost,4_towns,Kent,2018,cost_burden,446,118,0.417,0.082
housing_cost,4_towns,Killingly,2018,total_households,6745,581,NA,NA
housing_cost,4_towns,Killingly,2018,cost_burden,2465,377,0.365,0.046
housing_cost,4_towns,Killingworth,2018,total_households,2265,298,NA,NA
housing_cost,4_towns,Killingworth,2018,cost_burden,626,172,0.276,0.067
housing_cost,4_towns,Lebanon,2018,total_households,2778,374,NA,NA
housing_cost,4_towns,Lebanon,2018,cost_burden,836,240,0.301,0.076
housing_cost,4_towns,Ledyard,2018,total_households,5669,528,NA,NA
housing_cost,4_towns,Ledyard,2018,cost_burden,1136,252,0.2,0.04
housing_cost,4_towns,Lisbon,2018,total_households,1608,190,NA,NA
housing_cost,4_towns,Lisbon,2018,cost_burden,269,76,0.167,0.043
housing_cost,4_towns,Litchfield,2018,total_households,3384,273,NA,NA
housing_cost,4_towns,Litchfield,2018,cost_burden,1158,169,0.342,0.042
housing_cost,4_towns,Lyme,2018,total_households,1040,136,NA,NA
housing_cost,4_towns,Lyme,2018,cost_burden,348,81,0.335,0.064
housing_cost,4_towns,Madison,2018,total_households,6697,506,NA,NA
housing_cost,4_towns,Madison,2018,cost_burden,2190,304,0.327,0.038
housing_cost,4_towns,Manchester,2018,total_households,23441,1005,NA,NA
housing_cost,4_towns,Manchester,2018,cost_burden,8046,627,0.343,0.022
housing_cost,4_towns,Mansfield,2018,total_households,5359,473,NA,NA
housing_cost,4_towns,Mansfield,2018,cost_burden,2334,354,0.436,0.054
housing_cost,4_towns,Marlborough,2018,total_households,2284,313,NA,NA
housing_cost,4_towns,Marlborough,2018,cost_burden,576,196,0.252,0.079
housing_cost,4_towns,Meriden,2018,total_households,25159,1096,NA,NA
housing_cost,4_towns,Meriden,2018,cost_burden,7856,635,0.312,0.021
housing_cost,4_towns,Middlebury,2018,total_households,2625,245,NA,NA
housing_cost,4_towns,Middlebury,2018,cost_burden,713,144,0.272,0.049
housing_cost,4_towns,Middlefield,2018,total_households,1779,224,NA,NA
housing_cost,4_towns,Middlefield,2018,cost_burden,458,128,0.257,0.064
housing_cost,4_towns,Middletown,2018,total_households,18512,857,NA,NA
housing_cost,4_towns,Middletown,2018,cost_burden,6544,524,0.354,0.023
housing_cost,4_towns,Milford,2018,total_households,21576,861,NA,NA
housing_cost,4_towns,Milford,2018,cost_burden,7592,531,0.352,0.02
housing_cost,4_towns,Monroe,2018,total_households,6606,517,NA,NA
housing_cost,4_towns,Monroe,2018,cost_burden,2373,369,0.359,0.048
housing_cost,4_towns,Montville,2018,total_households,6603,533,NA,NA
housing_cost,4_towns,Montville,2018,cost_burden,1972,331,0.299,0.044
housing_cost,4_towns,Morris,2018,total_households,830,113,NA,NA
housing_cost,4_towns,Morris,2018,cost_burden,268,68,0.323,0.069
housing_cost,4_towns,Naugatuck,2018,total_households,11268,739,NA,NA
housing_cost,4_towns,Naugatuck,2018,cost_burden,3609,444,0.32,0.033
housing_cost,4_towns,New Britain,2018,total_households,26793,1066,NA,NA
housing_cost,4_towns,New Britain,2018,cost_burden,11750,718,0.439,0.02
housing_cost,4_towns,New Canaan,2018,total_households,6972,497,NA,NA
housing_cost,4_towns,New Canaan,2018,cost_burden,2369,320,0.34,0.039
housing_cost,4_towns,New Fairfield,2018,total_households,4978,372,NA,NA
housing_cost,4_towns,New Fairfield,2018,cost_burden,1440,219,0.289,0.038
housing_cost,4_towns,New Hartford,2018,total_households,2567,321,NA,NA
housing_cost,4_towns,New Hartford,2018,cost_burden,637,165,0.248,0.056
housing_cost,4_towns,New Haven,2018,total_households,47921,1477,NA,NA
housing_cost,4_towns,New Haven,2018,cost_burden,25464,1097,0.531,0.016
housing_cost,4_towns,New London,2018,total_households,10503,734,NA,NA
housing_cost,4_towns,New London,2018,cost_burden,5130,531,0.488,0.037
housing_cost,4_towns,New Milford,2018,total_households,10288,654,NA,NA
housing_cost,4_towns,New Milford,2018,cost_burden,3571,398,0.347,0.032
housing_cost,4_towns,Newington,2018,total_households,12155,629,NA,NA
housing_cost,4_towns,Newington,2018,cost_burden,3483,363,0.287,0.026
housing_cost,4_towns,Newtown,2018,total_households,9737,556,NA,NA
housing_cost,4_towns,Newtown,2018,cost_burden,2904,341,0.298,0.031
housing_cost,4_towns,Norfolk,2018,total_households,666,89,NA,NA
housing_cost,4_towns,Norfolk,2018,cost_burden,266,58,0.399,0.069
housing_cost,4_towns,North Branford,2018,total_households,5344,535,NA,NA
housing_cost,4_towns,North Branford,2018,cost_burden,1811,341,0.339,0.054
housing_cost,4_towns,North Canaan,2018,total_households,1339,204,NA,NA
housing_cost,4_towns,North Canaan,2018,cost_burden,441,125,0.329,0.079
housing_cost,4_towns,North Haven,2018,total_households,8587,580,NA,NA
housing_cost,4_towns,North Haven,2018,cost_burden,2640,364,0.307,0.037
housing_cost,4_towns,North Stonington,2018,total_households,1969,301,NA,NA
housing_cost,4_towns,North Stonington,2018,cost_burden,633,199,0.321,0.088
housing_cost,4_towns,Norwalk,2018,total_households,33120,1161,NA,NA
housing_cost,4_towns,Norwalk,2018,cost_burden,14345,821,0.433,0.02
housing_cost,4_towns,Norwich,2018,total_households,16010,978,NA,NA
housing_cost,4_towns,Norwich,2018,cost_burden,5989,649,0.374,0.033
housing_cost,4_towns,Old Lyme,2018,total_households,3147,292,NA,NA
housing_cost,4_towns,Old Lyme,2018,cost_burden,868,176,0.276,0.05
housing_cost,4_towns,Old Saybrook,2018,total_households,4287,423,NA,NA
housing_cost,4_towns,Old Saybrook,2018,cost_burden,1584,294,0.369,0.058
housing_cost,4_towns,Orange,2018,total_households,4868,324,NA,NA
housing_cost,4_towns,Orange,2018,cost_burden,1514,197,0.311,0.035
housing_cost,4_towns,Oxford,2018,total_households,4442,424,NA,NA
housing_cost,4_towns,Oxford,2018,cost_burden,1206,244,0.271,0.048
housing_cost,4_towns,Plainfield,2018,total_households,5582,518,NA,NA
housing_cost,4_towns,Plainfield,2018,cost_burden,1648,295,0.295,0.045
housing_cost,4_towns,Plainville,2018,total_households,7618,626,NA,NA
housing_cost,4_towns,Plainville,2018,cost_burden,2561,413,0.336,0.047
housing_cost,4_towns,Plymouth,2018,total_households,4709,396,NA,NA
housing_cost,4_towns,Plymouth,2018,cost_burden,1369,209,0.291,0.037
housing_cost,4_towns,Pomfret,2018,total_households,1634,245,NA,NA
housing_cost,4_towns,Pomfret,2018,cost_burden,521,158,0.319,0.084
housing_cost,4_towns,Portland,2018,total_households,3797,388,NA,NA
housing_cost,4_towns,Portland,2018,cost_burden,999,214,0.263,0.05
housing_cost,4_towns,Preston,2018,total_households,1784,237,NA,NA
housing_cost,4_towns,Preston,2018,cost_burden,608,168,0.341,0.083
housing_cost,4_towns,Prospect,2018,total_households,3327,364,NA,NA
housing_cost,4_towns,Prospect,2018,cost_burden,812,184,0.244,0.048
housing_cost,4_towns,Putnam,2018,total_households,3811,408,NA,NA
housing_cost,4_towns,Putnam,2018,cost_burden,1216,244,0.319,0.054
housing_cost,4_towns,Redding,2018,total_households,3297,299,NA,NA
housing_cost,4_towns,Redding,2018,cost_burden,1205,191,0.365,0.048
housing_cost,4_towns,Ridgefield,2018,total_households,8859,539,NA,NA
housing_cost,4_towns,Ridgefield,2018,cost_burden,2728,336,0.308,0.033
housing_cost,4_towns,Rocky Hill,2018,total_households,8474,689,NA,NA
housing_cost,4_towns,Rocky Hill,2018,cost_burden,2418,376,0.285,0.038
housing_cost,4_towns,Roxbury,2018,total_households,836,110,NA,NA
housing_cost,4_towns,Roxbury,2018,cost_burden,262,65,0.313,0.066
housing_cost,4_towns,Salem,2018,total_households,1604,215,NA,NA
housing_cost,4_towns,Salem,2018,cost_burden,423,122,0.264,0.067
housing_cost,4_towns,Salisbury,2018,total_households,1615,246,NA,NA
housing_cost,4_towns,Salisbury,2018,cost_burden,412,134,0.255,0.073
housing_cost,4_towns,Scotland,2018,total_households,621,105,NA,NA
housing_cost,4_towns,Scotland,2018,cost_burden,157,53,0.253,0.074
housing_cost,4_towns,Seymour,2018,total_households,6076,527,NA,NA
housing_cost,4_towns,Seymour,2018,cost_burden,2027,329,0.334,0.046
housing_cost,4_towns,Sharon,2018,total_households,1207,199,NA,NA
housing_cost,4_towns,Sharon,2018,cost_burden,372,121,0.308,0.086
housing_cost,4_towns,Shelton,2018,total_households,16015,857,NA,NA
housing_cost,4_towns,Shelton,2018,cost_burden,4895,474,0.306,0.025
housing_cost,4_towns,Sherman,2018,total_households,1426,201,NA,NA
housing_cost,4_towns,Sherman,2018,cost_burden,460,117,0.323,0.068
housing_cost,4_towns,Simsbury,2018,total_households,9119,486,NA,NA
housing_cost,4_towns,Simsbury,2018,cost_burden,2486,282,0.273,0.027
housing_cost,4_towns,Somers,2018,total_households,3398,278,NA,NA
housing_cost,4_towns,Somers,2018,cost_burden,890,162,0.262,0.043
housing_cost,4_towns,South Windsor,2018,total_households,9710,577,NA,NA
housing_cost,4_towns,South Windsor,2018,cost_burden,2803,353,0.289,0.032
housing_cost,4_towns,Southbury,2018,total_households,7648,515,NA,NA
housing_cost,4_towns,Southbury,2018,cost_burden,2759,322,0.361,0.034
housing_cost,4_towns,Southington,2018,total_households,16704,750,NA,NA
housing_cost,4_towns,Southington,2018,cost_burden,4442,431,0.266,0.023
housing_cost,4_towns,Sprague,2018,total_households,1179,166,NA,NA
housing_cost,4_towns,Sprague,2018,cost_burden,360,95,0.305,0.068
housing_cost,4_towns,Stafford,2018,total_households,4551,373,NA,NA
housing_cost,4_towns,Stafford,2018,cost_burden,1434,232,0.315,0.044
housing_cost,4_towns,Stamford,2018,total_households,48475,1449,NA,NA
housing_cost,4_towns,Stamford,2018,cost_burden,21212,1023,0.438,0.017
housing_cost,4_towns,Sterling,2018,total_households,1318,233,NA,NA
housing_cost,4_towns,Sterling,2018,cost_burden,460,162,0.349,0.106
housing_cost,4_towns,Stonington,2018,total_households,7917,446,NA,NA
housing_cost,4_towns,Stonington,2018,cost_burden,2478,254,0.313,0.027
housing_cost,4_towns,Stratford,2018,total_households,19685,848,NA,NA
housing_cost,4_towns,Stratford,2018,cost_burden,8505,622,0.432,0.026
housing_cost,4_towns,Suffield,2018,total_households,4895,395,NA,NA
housing_cost,4_towns,Suffield,2018,cost_burden,1196,229,0.244,0.042
housing_cost,4_towns,Thomaston,2018,total_households,3080,308,NA,NA
housing_cost,4_towns,Thomaston,2018,cost_burden,942,185,0.306,0.052
housing_cost,4_towns,Thompson,2018,total_households,3512,330,NA,NA
housing_cost,4_towns,Thompson,2018,cost_burden,795,177,0.226,0.046
housing_cost,4_towns,Tolland,2018,total_households,5108,430,NA,NA
housing_cost,4_towns,Tolland,2018,cost_burden,992,216,0.194,0.039
housing_cost,4_towns,Torrington,2018,total_households,14146,690,NA,NA
housing_cost,4_towns,Torrington,2018,cost_burden,4837,418,0.342,0.024
housing_cost,4_towns,Trumbull,2018,total_households,12193,633,NA,NA
housing_cost,4_towns,Trumbull,2018,cost_burden,4164,434,0.342,0.031
housing_cost,4_towns,Union,2018,total_households,357,72,NA,NA
housing_cost,4_towns,Union,2018,cost_burden,78,37,0.218,0.094
housing_cost,4_towns,Vernon,2018,total_households,12887,769,NA,NA
housing_cost,4_towns,Vernon,2018,cost_burden,4740,520,0.368,0.034
housing_cost,4_towns,Voluntown,2018,total_households,939,125,NA,NA
housing_cost,4_towns,Voluntown,2018,cost_burden,286,76,0.305,0.07
housing_cost,4_towns,Wallingford,2018,total_households,17877,792,NA,NA
housing_cost,4_towns,Wallingford,2018,cost_burden,4810,435,0.269,0.021
housing_cost,4_towns,Warren,2018,total_households,563,78,NA,NA
housing_cost,4_towns,Warren,2018,cost_burden,174,46,0.309,0.07
housing_cost,4_towns,Washington,2018,total_households,1360,193,NA,NA
housing_cost,4_towns,Washington,2018,cost_burden,479,125,0.352,0.077
housing_cost,4_towns,Waterbury,2018,total_households,38702,1307,NA,NA
housing_cost,4_towns,Waterbury,2018,cost_burden,19255,938,0.498,0.017
housing_cost,4_towns,Waterford,2018,total_households,7652,486,NA,NA
housing_cost,4_towns,Waterford,2018,cost_burden,2110,275,0.276,0.031
housing_cost,4_towns,Watertown,2018,total_households,8222,638,NA,NA
housing_cost,4_towns,Watertown,2018,cost_burden,2501,389,0.304,0.041
housing_cost,4_towns,West Hartford,2018,total_households,23905,828,NA,NA
housing_cost,4_towns,West Hartford,2018,cost_burden,7272,482,0.304,0.017
housing_cost,4_towns,West Haven,2018,total_households,19145,1065,NA,NA
housing_cost,4_towns,West Haven,2018,cost_burden,8766,759,0.458,0.03
housing_cost,4_towns,Westbrook,2018,total_households,3033,405,NA,NA
